word,group,subsubsection,subsection,section,content
0,14,0,2,4,CORRECTIVE
1,14,0,2,4,ACTION
0,15,0,2,4,WARNING
0,16,0,2,4,MALFUNCTION
0,17,0,2,4,CORRECTIVE
1,17,0,2,4,ACTION
0,18,0,2,4,MALFUNCTION
0,19,0,2,4,CORRECTIVE
1,19,0,2,4,ACTION
0,20,0,2,4,END
1,20,0,2,4,OF
2,20,0,2,4,WORK
3,20,0,2,4,PACKAGE
0,21,0,2,4,0041-3/blank
0,22,0,2,4,OPERATOR
1,22,0,2,4,TROUBLESHOOTING
0,0,0,3,4,INITIAL
1,0,0,3,4,SETUP:
0,1,0,3,4,Personnel
1,1,0,3,4,Required
2,1,0,3,4,Diver
3,1,0,3,4,12D
0,2,0,3,4,References
1,2,0,3,4,WP
2,2,0,3,4,0002
3,2,0,3,4,WP
4,2,0,3,4,0004
5,2,0,3,4,WP
6,2,0,3,4,0007
7,2,0,3,4,WP
8,2,0,3,4,0013
9,2,0,3,4,WP
10,2,0,3,4,0021
0,3,0,3,4,References
1,3,0,3,4,(cont.)
2,3,0,3,4,WP
3,3,0,3,4,0030
4,3,0,3,4,WP
5,3,0,3,4,0032
6,3,0,3,4,WP
7,3,0,3,4,0054
8,3,0,3,4,FO-1
0,4,0,3,4,General
1,4,0,3,4,Information
0,5,0,3,4,TROUBLESHOOTING
1,5,0,3,4,PROCEDURE
0,6,0,3,4,SYMPTOM
0,7,0,3,4,MALFUNCTION
0,8,0,3,4,CORRECTIVE
1,8,0,3,4,ACTION
0,9,0,3,4,MALFUNCTION
0,10,0,3,4,CORRECTIVE
1,10,0,3,4,ACTION
0,11,0,3,4,MALFUNCTION
0,12,0,3,4,CORRECTIVE
1,12,0,3,4,ACTION
0,13,0,3,4,MALFUNCTION
0,14,0,3,4,CORRECTIVE
1,14,0,3,4,ACTION
0,15,0,3,4,MALFUNCTION
0,16,0,3,4,CORRECTIVE
1,16,0,3,4,ACTION
0,17,0,3,4,MALFUNCTION
0,18,0,3,4,CORRECTIVE
1,18,0,3,4,ACTION
0,19,0,3,4,MALFUNCTION
0,20,0,3,4,CORRECTIVE
1,20,0,3,4,ACTION
0,21,0,3,4,MALFUNCTION
0,22,0,3,4,CORRECTIVE
1,22,0,3,4,ACTION
0,23,0,3,4,WARNING
0,24,0,3,4,END
1,24,0,3,4,OF
2,24,0,3,4,WORK
3,24,0,3,4,PACKAGE
0,25,0,3,4,0042-3/blank
0,26,0,3,4,OPERATOR
1,26,0,3,4,TROUBLESHOOTING
0,0,0,4,4,INITIAL
1,0,0,4,4,SETUP:
0,1,0,4,4,Personnel
1,1,0,4,4,Required
2,1,0,4,4,Diver
3,1,0,4,4,12D
0,2,0,4,4,References
1,2,0,4,4,WP
2,2,0,4,4,0002
3,2,0,4,4,WP
4,2,0,4,4,0004
5,2,0,4,4,WP
6,2,0,4,4,0005
7,2,0,4,4,WP
8,2,0,4,4,0007
9,2,0,4,4,WP
10,2,0,4,4,0013
11,2,0,4,4,WP
12,2,0,4,4,0021
13,2,0,4,4,WP
14,2,0,4,4,0032
0,3,0,4,4,References
1,3,0,4,4,(cont.)
0,4,0,4,4,WP
1,4,0,4,4,0054
2,4,0,4,4,WP
3,4,0,4,4,0055
4,4,0,4,4,WP
5,4,0,4,4,0058
6,4,0,4,4,FO-1
0,5,0,4,4,General
1,5,0,4,4,Information
0,6,0,4,4,TROUBLESHOOTING
1,6,0,4,4,PROCEDURE
0,7,0,4,4,SYMPTOM
0,8,0,4,4,MALFUNCTION
0,9,0,4,4,CORRECTIVE
1,9,0,4,4,ACTION
0,10,0,4,4,MALFUNCTION
0,11,0,4,4,CORRECTIVE
1,11,0,4,4,ACTION
0,12,0,4,4,MALFUNCTION
0,13,0,4,4,CORRECTIVE
1,13,0,4,4,ACTION
0,14,0,4,4,MALFUNCTION
0,15,0,4,4,CORRECTIVE
1,15,0,4,4,ACTION
0,16,0,4,4,MALFUNCTION
0,17,0,4,4,CORRECTIVE
1,17,0,4,4,ACTION
0,18,0,4,4,WARNING
0,19,0,4,4,MALFUNCTION
0,20,0,4,4,CORRECTIVE
1,20,0,4,4,ACTION
0,21,0,4,4,MALFUNCTION
0,22,0,4,4,Water/Contaminated
1,22,0,4,4,Fuel
0,23,0,4,4,CORRECTIVE
1,23,0,4,4,ACTION
0,24,0,4,4,END
1,24,0,4,4,OF
2,24,0,4,4,WORK
3,24,0,4,4,PACKAGE
0,25,0,4,4,0043-3/blank
0,26,0,4,4,OPERATOR
1,26,0,4,4,TROUBLESHOOTING
0,0,0,5,4,INITIAL
1,0,0,5,4,SETUP:
0,1,0,5,4,Personnel
1,1,0,5,4,Required
2,1,0,5,4,Diver
3,1,0,5,4,12D
0,2,0,5,4,References
1,2,0,5,4,WP
2,2,0,5,4,0007
0,3,0,5,4,References
1,3,0,5,4,(cont.)
2,3,0,5,4,WP
3,3,0,5,4,0021
4,3,0,5,4,WP
5,3,0,5,4,0054
6,3,0,5,4,WP
7,3,0,5,4,0058
8,3,0,5,4,FO-1
0,4,0,5,4,General
1,4,0,5,4,Information
0,5,0,5,4,TROUBLESHOOTING
1,5,0,5,4,PROCEDURE
0,6,0,5,4,WARNING
0,7,0,5,4,NOTE
0,8,0,5,4,SYMPTOM
0,9,0,5,4,MALFUNCTION
0,10,0,5,4,CORRECTIVE
1,10,0,5,4,ACTION
0,11,0,5,4,MALFUNCTION
0,12,0,5,4,Water/Contaminated
1,12,0,5,4,Fuel
0,13,0,5,4,CORRECTIVE
1,13,0,5,4,ACTION
0,14,0,5,4,END
1,14,0,5,4,OF
2,14,0,5,4,WORK
3,14,0,5,4,PACKAGE
0,15,0,5,4,0044-2
0,16,0,5,4,OPERATOR
1,16,0,5,4,TROUBLESHOOTING
0,0,0,6,4,INITIAL
1,0,0,6,4,SETUP:
0,1,0,6,4,Personnel
1,1,0,6,4,Required
2,1,0,6,4,Diver
3,1,0,6,4,12D
0,2,0,6,4,References
1,2,0,6,4,WP
2,2,0,6,4,0002
3,2,0,6,4,WP
4,2,0,6,4,0005
5,2,0,6,4,WP
6,2,0,6,4,0007
0,3,0,6,4,References
1,3,0,6,4,(cont.)
2,3,0,6,4,WP
3,3,0,6,4,0021
4,3,0,6,4,WP
5,3,0,6,4,0054
6,3,0,6,4,WP
7,3,0,6,4,0055
8,3,0,6,4,WP
9,3,0,6,4,0058
10,3,0,6,4,FO-1
0,4,0,6,4,General
1,4,0,6,4,Information
0,5,0,6,4,TROUBLESHOOTING
1,5,0,6,4,PROCEDURE
0,6,0,6,4,SYMPTOM
0,7,0,6,4,MALFUNCTION
0,8,0,6,4,CORRECTIVE
1,8,0,6,4,ACTION
0,9,0,6,4,MALFUNCTION
0,10,0,6,4,CORRECTIVE
1,10,0,6,4,ACTION
0,11,0,6,4,MALFUNCTION
0,12,0,6,4,CORRECTIVE
1,12,0,6,4,ACTION
0,13,0,6,4,MALFUNCTION
0,14,0,6,4,CORRECTIVE
1,14,0,6,4,ACTION
0,15,0,6,4,MALFUNCTION
0,16,0,6,4,Water/Contaminated
1,16,0,6,4,Fuel
0,17,0,6,4,CORRECTIVE
1,17,0,6,4,ACTION
0,18,0,6,4,MALFUNCTION
0,19,0,6,4,CORRECTIVE
1,19,0,6,4,ACTION
0,20,0,6,4,MALFUNCTION
0,21,0,6,4,Propeller(s)
1,21,0,6,4,damaged
0,22,0,6,4,CORRECTIVE
1,22,0,6,4,ACTION
0,23,0,6,4,END
1,23,0,6,4,OF
2,23,0,6,4,WORK
3,23,0,6,4,PACKAGE
0,24,0,6,4,0045-3/blank
0,25,0,6,4,OPERATOR
1,25,0,6,4,TROUBLESHOOTING
0,0,0,7,4,INITIAL
1,0,0,7,4,SETUP:
0,1,0,7,4,Personnel
1,1,0,7,4,Required
2,1,0,7,4,Diver
3,1,0,7,4,12D
0,2,0,7,4,References
1,2,0,7,4,WP
2,2,0,7,4,0002
3,2,0,7,4,WP
4,2,0,7,4,0007
0,3,0,7,4,References
1,3,0,7,4,(cont.)
2,3,0,7,4,WP
3,3,0,7,4,0010
4,3,0,7,4,WP
5,3,0,7,4,0021
6,3,0,7,4,WP
7,3,0,7,4,0025
8,3,0,7,4,WP
9,3,0,7,4,0054
10,3,0,7,4,FO-1
0,4,0,7,4,General
1,4,0,7,4,Information
0,5,0,7,4,TROUBLESHOOTING
1,5,0,7,4,PROCEDURE
0,6,0,7,4,SYMPTOM
0,7,0,7,4,MALFUNCTION
0,8,0,7,4,CORRECTIVE
1,8,0,7,4,ACTION
0,9,0,7,4,MALFUNCTION
0,10,0,7,4,CORRECTIVE
1,10,0,7,4,ACTION
0,11,0,7,4,MALFUNCTION
0,12,0,7,4,CORRECTIVE
1,12,0,7,4,ACTION
0,13,0,7,4,MALFUNCTION
0,14,0,7,4,CORRECTIVE
1,14,0,7,4,ACTION
0,15,0,7,4,MALFUNCTION
0,16,0,7,4,CORRECTIVE
1,16,0,7,4,ACTION
0,17,0,7,4,END
1,17,0,7,4,OF
2,17,0,7,4,WORK
3,17,0,7,4,PACKAGE
0,18,0,7,4,0046-2
0,19,0,7,4,OPERATOR
1,19,0,7,4,TROUBLESHOOTING
0,0,0,8,4,INITIAL
1,0,0,8,4,SETUP:
0,1,0,8,4,Personnel
1,1,0,8,4,Required
2,1,0,8,4,Diver
3,1,0,8,4,12D
0,2,0,8,4,References
1,2,0,8,4,WP
2,2,0,8,4,0007
3,2,0,8,4,WP
4,2,0,8,4,0021
5,2,0,8,4,WP
6,2,0,8,4,0054
0,3,0,8,4,General
1,3,0,8,4,Information
0,4,0,8,4,TROUBLESHOOTING
1,4,0,8,4,PROCEDURE
0,5,0,8,4,SYMPTOM
0,6,0,8,4,MALFUNCTION
0,7,0,8,4,CORRECTIVE
1,7,0,8,4,ACTION
0,8,0,8,4,MALFUNCTION
0,9,0,8,4,CORRECTIVE
1,9,0,8,4,ACTION
0,10,0,8,4,MALFUNCTION
0,11,0,8,4,Propeller(s)
1,11,0,8,4,damaged
0,12,0,8,4,CORRECTIVE
1,12,0,8,4,ACTION
0,13,0,8,4,MALFUNCTION
0,14,0,8,4,CORRECTIVE
1,14,0,8,4,ACTION
0,15,0,8,4,MALFUNCTION
0,16,0,8,4,CORRECTIVE
1,16,0,8,4,ACTION
0,17,0,8,4,END
1,17,0,8,4,OF
2,17,0,8,4,WORK
3,17,0,8,4,PACKAGE
0,18,0,8,4,0047-2
0,19,0,8,4,OPERATOR
1,19,0,8,4,TROUBLESHOOTING
0,0,0,9,4,INITIAL
1,0,0,9,4,SETUP:
0,1,0,9,4,Personnel
1,1,0,9,4,Required
2,1,0,9,4,Diver
3,1,0,9,4,12D
0,2,0,9,4,References
1,2,0,9,4,WP
2,2,0,9,4,0002
3,2,0,9,4,WP
4,2,0,9,4,0004
5,2,0,9,4,WP
6,2,0,9,4,0006
7,2,0,9,4,WP
8,2,0,9,4,0010
9,2,0,9,4,WP
10,2,0,9,4,0013
11,2,0,9,4,WP
12,2,0,9,4,0021
0,3,0,9,4,References
1,3,0,9,4,(cont.)
2,3,0,9,4,WP
3,3,0,9,4,0032
4,3,0,9,4,WP
5,3,0,9,4,0030
6,3,0,9,4,WP
7,3,0,9,4,0054
8,3,0,9,4,FO-1
0,4,0,9,4,General
1,4,0,9,4,Information
0,5,0,9,4,TROUBLESHOOTING
1,5,0,9,4,PROCEDURE
0,6,0,9,4,SYMPTOM
0,7,0,9,4,MALFUNCTION
0,8,0,9,4,CORRECTIVE
1,8,0,9,4,ACTION
0,9,0,9,4,MALFUNCTION
0,10,0,9,4,CORRECTIVE
1,10,0,9,4,ACTION
0,11,0,9,4,MALFUNCTION
0,12,0,9,4,CORRECTIVE
1,12,0,9,4,ACTION
0,13,0,9,4,MALFUNCTION
0,14,0,9,4,CORRECTIVE
1,14,0,9,4,ACTION
0,15,0,9,4,MALFUNCTION
0,16,0,9,4,CORRECTIVE
1,16,0,9,4,ACTION
0,17,0,9,4,MALFUNCTION
0,18,0,9,4,CORRECTIVE
1,18,0,9,4,ACTION
0,19,0,9,4,MALFUNCTION
0,20,0,9,4,CORRECTIVE
1,20,0,9,4,ACTION
0,21,0,9,4,WARNING
0,22,0,9,4,MALFUNCTION
0,23,0,9,4,CORRECTIVE
1,23,0,9,4,ACTION
0,24,0,9,4,END
1,24,0,9,4,OF
2,24,0,9,4,WORK
3,24,0,9,4,PACKAGE
0,25,0,9,4,0048-3/blank
0,26,0,9,4,OPERATOR
1,26,0,9,4,TROUBLESHOOTING
0,0,0,10,4,INITIAL
1,0,0,10,4,SETUP:
0,1,0,10,4,Personnel
1,1,0,10,4,Required
2,1,0,10,4,Diver
3,1,0,10,4,12D
0,2,0,10,4,References
1,2,0,10,4,WP
2,2,0,10,4,0002
3,2,0,10,4,WP
4,2,0,10,4,0004
5,2,0,10,4,WP
6,2,0,10,4,0013
0,3,0,10,4,References
1,3,0,10,4,(cont.)
2,3,0,10,4,WP
3,3,0,10,4,0032
4,3,0,10,4,WP
5,3,0,10,4,0054
0,4,0,10,4,General
1,4,0,10,4,Information
0,5,0,10,4,TROUBLESHOOTING
1,5,0,10,4,PROCEDURE
0,6,0,10,4,SYMPTOM
0,7,0,10,4,MALFUNCTION
0,8,0,10,4,CORRECTIVE
1,8,0,10,4,ACTION
0,9,0,10,4,MALFUNCTION
0,10,0,10,4,CORRECTIVE
1,10,0,10,4,ACTION
0,11,0,10,4,NOTE
0,12,0,10,4,MALFUNCTION
0,13,0,10,4,CORRECTIVE
1,13,0,10,4,ACTION
0,14,0,10,4,MALFUNCTION
0,15,0,10,4,CORRECTIVE
1,15,0,10,4,ACTION
0,16,0,10,4,MALFUNCTION
0,17,0,10,4,CORRECTIVE
1,17,0,10,4,ACTION
0,18,0,10,4,MALFUNCTION
0,19,0,10,4,CORRECTIVE
1,19,0,10,4,ACTION
0,20,0,10,4,WARNING
0,21,0,10,4,MALFUNCTION
0,22,0,10,4,CORRECTIVE
1,22,0,10,4,ACTION
0,23,0,10,4,END
1,23,0,10,4,OF
2,23,0,10,4,WORK
3,23,0,10,4,PACKAGE
0,24,0,10,4,0049-3/blank
0,25,0,10,4,OPERATOR
1,25,0,10,4,TROUBLESHOOTING
0,0,0,11,4,INITIAL
1,0,0,11,4,SETUP:
0,1,0,11,4,Personnel
1,1,0,11,4,Required
2,1,0,11,4,Diver
3,1,0,11,4,12D
0,2,0,11,4,References
1,2,0,11,4,WP
2,2,0,11,4,0002
3,2,0,11,4,WP
4,2,0,11,4,0004
5,2,0,11,4,WP
6,2,0,11,4,0013
0,3,0,11,4,References
1,3,0,11,4,(cont.)
2,3,0,11,4,WP
3,3,0,11,4,0032
4,3,0,11,4,WP
5,3,0,11,4,0054
0,4,0,11,4,General
1,4,0,11,4,Information
0,5,0,11,4,TROUBLESHOOTING
1,5,0,11,4,PROCEDURE
0,6,0,11,4,SYMPTOM
0,7,0,11,4,MALFUNCTION
0,8,0,11,4,CORRECTIVE
1,8,0,11,4,ACTION
0,9,0,11,4,MALFUNCTION
0,10,0,11,4,CORRECTIVE
1,10,0,11,4,ACTION
0,11,0,11,4,MALFUNCTION
0,12,0,11,4,CORRECTIVE
1,12,0,11,4,ACTION
0,13,0,11,4,NOTE
0,14,0,11,4,MALFUNCTION
0,15,0,11,4,CORRECTIVE
1,15,0,11,4,ACTION
0,16,0,11,4,MALFUNCTION
0,17,0,11,4,CORRECTIVE
1,17,0,11,4,ACTION
0,18,0,11,4,MALFUNCTION
0,19,0,11,4,Light(s)
1,19,0,11,4,damaged
0,20,0,11,4,CORRECTIVE
1,20,0,11,4,ACTION
0,21,0,11,4,MALFUNCTION
0,22,0,11,4,CORRECTIVE
1,22,0,11,4,ACTION
0,23,0,11,4,WARNING
0,24,0,11,4,END
1,24,0,11,4,OF
2,24,0,11,4,WORK
3,24,0,11,4,PACKAGE
0,25,0,11,4,0050-3/blank
0,26,0,11,4,OPERATOR
1,26,0,11,4,TROUBLESHOOTING
0,0,0,12,4,INITIAL
1,0,0,12,4,SETUP:
0,1,0,12,4,Personnel
1,1,0,12,4,Required
2,1,0,12,4,Diver
3,1,0,12,4,12D
0,2,0,12,4,References
1,2,0,12,4,WP
2,2,0,12,4,0002
3,2,0,12,4,WP
4,2,0,12,4,0004
5,2,0,12,4,WP
6,2,0,12,4,0011
0,3,0,12,4,References
1,3,0,12,4,(cont.)
2,3,0,12,4,WP
3,3,0,12,4,0013
4,3,0,12,4,WP
5,3,0,12,4,0032
6,3,0,12,4,WP
7,3,0,12,4,0054
0,4,0,12,4,General
1,4,0,12,4,Information
0,5,0,12,4,TROUBLESHOOTING
1,5,0,12,4,PROCEDURE
0,6,0,12,4,SYMPTOM
0,7,0,12,4,MALFUNCTION
0,8,0,12,4,CORRECTIVE
1,8,0,12,4,ACTION
0,9,0,12,4,MALFUNCTION
0,10,0,12,4,CORRECTIVE
1,10,0,12,4,ACTION
0,11,0,12,4,NOTE
0,12,0,12,4,MALFUNCTION
0,13,0,12,4,CORRECTIVE
1,13,0,12,4,ACTION
0,14,0,12,4,MALFUNCTION
0,15,0,12,4,CORRECTIVE
1,15,0,12,4,ACTION
0,16,0,12,4,MALFUNCTION
0,17,0,12,4,CORRECTIVE
1,17,0,12,4,ACTION
0,18,0,12,4,MALFUNCTION
0,19,0,12,4,CORRECTIVE
1,19,0,12,4,ACTION
0,20,0,12,4,MALFUNCTION
0,21,0,12,4,CORRECTIVE
1,21,0,12,4,ACTION
0,22,0,12,4,MALFUNCTION
0,23,0,12,4,CORRECTIVE
1,23,0,12,4,ACTION
0,24,0,12,4,MALFUNCTION
0,25,0,12,4,CORRECTIVE
1,25,0,12,4,ACTION
0,26,0,12,4,WARNING
0,27,0,12,4,END
1,27,0,12,4,OF
2,27,0,12,4,WORK
3,27,0,12,4,PACKAGE
0,28,0,12,4,0051-3/blank
0,29,0,12,4,OPERATOR
1,29,0,12,4,TROUBLESHOOTING
0,0,0,13,4,INITIAL
1,0,0,13,4,SETUP:
0,1,0,13,4,Personnel
1,1,0,13,4,Required
2,1,0,13,4,Diver
3,1,0,13,4,12D
0,2,0,13,4,References
1,2,0,13,4,WP
2,2,0,13,4,0002
3,2,0,13,4,WP
4,2,0,13,4,0004
5,2,0,13,4,WP
6,2,0,13,4,0013
0,3,0,13,4,References
1,3,0,13,4,(cont.)
2,3,0,13,4,WP
3,3,0,13,4,0032
4,3,0,13,4,WP
5,3,0,13,4,0054
0,4,0,13,4,General
1,4,0,13,4,Information
0,5,0,13,4,TROUBLESHOOTING
1,5,0,13,4,PROCEDURE
0,6,0,13,4,NOTE
0,7,0,13,4,SYMPTOM
0,8,0,13,4,MALFUNCTION
0,9,0,13,4,CORRECTIVE
1,9,0,13,4,ACTION
0,10,0,13,4,MALFUNCTION
0,11,0,13,4,CORRECTIVE
1,11,0,13,4,ACTION
0,12,0,13,4,NOTE
0,13,0,13,4,MALFUNCTION
0,14,0,13,4,CORRECTIVE
1,14,0,13,4,ACTION
0,15,0,13,4,MALFUNCTION
0,16,0,13,4,CORRECTIVE
1,16,0,13,4,ACTION
0,17,0,13,4,MALFUNCTION
0,18,0,13,4,CORRECTIVE
1,18,0,13,4,ACTION
0,19,0,13,4,WARNING
0,20,0,13,4,END
1,20,0,13,4,OF
2,20,0,13,4,WORK
3,20,0,13,4,PACKAGE
0,0,0,0,5,FOR
0,1,0,0,5,RIGID
1,1,0,0,5,INFLATABLE
2,1,0,0,5,BOAT
3,1,0,0,5,(RIB)
0,2,0,0,5,TM
1,2,0,0,5,5-1940-328-10
0,3,0,0,5,OPERATOR
1,3,0,0,5,MAINTENANCE
2,3,0,0,5,PREVENTIVE
3,3,0,0,5,MAINTENANCE
4,3,0,0,5,CHECKS
5,3,0,0,5,AND
6,3,0,0,5,SERVICES
7,3,0,0,5,(PMCS)
8,3,0,0,5,INTRODUCTION
0,4,0,0,5,GENERAL
0,5,0,0,5,EXPLANATION
1,5,0,0,5,OF
2,5,0,0,5,PMCS
3,5,0,0,5,TABLE
4,5,0,0,5,COLUMNS
0,6,0,0,5,HOW
1,6,0,0,5,TO
2,6,0,0,5,PERFORM
3,6,0,0,5,PMCS
0,7,0,0,5,HOW
1,7,0,0,5,TO
2,7,0,0,5,PERFORM
3,7,0,0,5,PMCS
4,7,0,0,5,-
5,7,0,0,5,Continued
0,8,0,0,5,CORROSION
1,8,0,0,5,PREVENTION
2,8,0,0,5,AND
3,8,0,0,5,CONTROL
4,8,0,0,5,(CPC)
0,9,0,0,5,CORROSION
1,9,0,0,5,PREVENTION
2,9,0,0,5,AND
3,9,0,0,5,CONTROL
4,9,0,0,5,(CPC)
5,9,0,0,5,-
6,9,0,0,5,Continued
0,10,0,0,5,FLUID
1,10,0,0,5,LEAKAGE
0,11,0,0,5,WARNING
0,12,0,0,5,END
1,12,0,0,5,OF
2,12,0,0,5,WORK
3,12,0,0,5,PACKAGE
0,13,0,0,5,0053-3/blank
0,14,0,0,5,OPERATOR
1,14,0,0,5,MAINTENANCE
2,14,0,0,5,PREVENTIVE
3,14,0,0,5,MAINTENANCE
4,14,0,0,5,CHECKS
5,14,0,0,5,AND
6,14,0,0,5,SERVICES
7,14,0,0,5,(PMCS)
0,15,0,0,5,INITIAL
1,15,0,0,5,SETUP:
0,16,0,0,5,"Hose,"
1,16,0,0,5,Nonmetallic
2,16,0,0,5,(WP
3,16,0,0,5,"0062,"
4,16,0,0,5,Table
5,16,0,0,5,"2,"
6,16,0,0,5,Item
7,16,0,0,5,16)
8,16,0,0,5,"Nozzle,"
9,16,0,0,5,Garden
10,16,0,0,5,Hose
11,16,0,0,5,(WP
12,16,0,0,5,"0062,"
13,16,0,0,5,Table
14,16,0,0,5,"2,"
15,16,0,0,5,Item
0,17,0,0,5,"Needle,"
1,17,0,0,5,Inflation
2,17,0,0,5,(WP
3,17,0,0,5,"0062,"
4,17,0,0,5,Table
5,17,0,0,5,"2,"
6,17,0,0,5,Item
7,17,0,0,5,21)
8,17,0,0,5,"Gage,"
9,17,0,0,5,Tire
10,17,0,0,5,"Pressure,"
11,17,0,0,5,Self
12,17,0,0,5,Contained
13,17,0,0,5,(WP
14,17,0,0,5,"0062,"
15,17,0,0,5,Table
16,17,0,0,5,"2,"
17,17,0,0,5,Item
18,17,0,0,5,13)
0,18,0,0,5,Materials/Parts
1,18,0,0,5,Brake
2,18,0,0,5,"Fluid,"
3,18,0,0,5,Automotive
4,18,0,0,5,(WP
5,18,0,0,5,"0063,"
6,18,0,0,5,Table
7,18,0,0,5,"1,"
8,18,0,0,5,Item
0,19,0,0,5,Lubricating
1,19,0,0,5,"Oil,"
2,19,0,0,5,Engine
3,19,0,0,5,(WP
4,19,0,0,5,"0063,"
5,19,0,0,5,Table
6,19,0,0,5,"1,"
7,19,0,0,5,Item
0,20,0,0,5,"Battery,"
1,20,0,0,5,Nonrechargeable
2,20,0,0,5,(WP
3,20,0,0,5,"0063,"
4,20,0,0,5,Table
5,20,0,0,5,"1,"
6,20,0,0,5,Item
7,20,0,0,5,1)
8,20,0,0,5,"Pin,Cotter"
9,20,0,0,5,(WP
10,20,0,0,5,"0063,"
11,20,0,0,5,Table
12,20,0,0,5,"1,"
13,20,0,0,5,Item
14,20,0,0,5,6)
0,21,0,0,5,Personnel
1,21,0,0,5,Required
2,21,0,0,5,Diver
3,21,0,0,5,12D
0,22,0,0,5,References
1,22,0,0,5,WP
2,22,0,0,5,0004
3,22,0,0,5,WP
4,22,0,0,5,0010
5,22,0,0,5,WP
6,22,0,0,5,0011
7,22,0,0,5,WP
8,22,0,0,5,0012
9,22,0,0,5,WP
10,22,0,0,5,0013
11,22,0,0,5,WP
12,22,0,0,5,0014
13,22,0,0,5,WP
14,22,0,0,5,0019
15,22,0,0,5,WP
16,22,0,0,5,0020
17,22,0,0,5,WP
18,22,0,0,5,0021
19,22,0,0,5,WP
20,22,0,0,5,0023
21,22,0,0,5,WP
22,22,0,0,5,0026
23,22,0,0,5,WP
24,22,0,0,5,0056
25,22,0,0,5,WP
26,22,0,0,5,0057
27,22,0,0,5,WP
28,22,0,0,5,0058
29,22,0,0,5,WP
30,22,0,0,5,0059
31,22,0,0,5,WP
32,22,0,0,5,0062
0,23,0,0,5,ITEM
1,23,0,0,5,NO.
2,23,0,0,5,INTERVAL
0,24,0,0,5,ITEM
1,24,0,0,5,TO
2,24,0,0,5,BE
3,24,0,0,5,CHECKED
4,24,0,0,5,OR
5,24,0,0,5,SERVICED
6,24,0,0,5,PROCEDURE
0,25,0,0,5,EQUIPMENT
1,25,0,0,5,NOT
2,25,0,0,5,READY/
3,25,0,0,5,AVAILABLE
4,25,0,0,5,IF:
0,26,0,0,5,WARNING
0,27,0,0,5,Before
1,27,0,0,5,Basic
2,27,0,0,5,Issue
3,27,0,0,5,Items
4,27,0,0,5,(BII)
0,28,0,0,5,Before
1,28,0,0,5,Cargo
2,28,0,0,5,Tie
3,28,0,0,5,Downs
0,29,0,0,5,Before
1,29,0,0,5,Trailer
2,29,0,0,5,Safety
3,29,0,0,5,Cables
0,30,0,0,5,Figure
1,30,0,0,5,4.
2,30,0,0,5,Trailer
3,30,0,0,5,Safety
4,30,0,0,5,Cables.
0,31,0,0,5,Before
1,31,0,0,5,Trailer
2,31,0,0,5,12/24V
3,31,0,0,5,Electrical
0,32,0,0,5,ITEM
1,32,0,0,5,NO.
2,32,0,0,5,INTERVAL
0,33,0,0,5,ITEM
1,33,0,0,5,TO
2,33,0,0,5,BE
3,33,0,0,5,CHECKED
4,33,0,0,5,OR
5,33,0,0,5,SERVICED
6,33,0,0,5,PROCEDURE
0,34,0,0,5,EQUIPMENT
1,34,0,0,5,NOT
2,34,0,0,5,READY/
3,34,0,0,5,AVAILABLE
4,34,0,0,5,IF:
0,35,0,0,5,Before
1,35,0,0,5,Trailer
2,35,0,0,5,Winch
3,35,0,0,5,Assembly
0,36,0,0,5,WARNING
0,37,0,0,5,WARNING
0,38,0,0,5,WARNING
0,39,0,0,5,Before
1,39,0,0,5,Trailer
2,39,0,0,5,Leveling
3,39,0,0,5,Support
4,39,0,0,5,Jack
0,40,0,0,5,ITEM
1,40,0,0,5,NO.
2,40,0,0,5,INTERVAL
0,41,0,0,5,ITEM
1,41,0,0,5,TO
2,41,0,0,5,BE
3,41,0,0,5,CHECKED
4,41,0,0,5,OR
5,41,0,0,5,SERVICED
6,41,0,0,5,PROCEDURE
0,42,0,0,5,EQUIPMENT
1,42,0,0,5,NOT
2,42,0,0,5,READY/
3,42,0,0,5,AVAILABLE
4,42,0,0,5,IF:
0,43,0,0,5,Figure
1,43,0,0,5,9.
2,43,0,0,5,Leveling
3,43,0,0,5,Support
4,43,0,0,5,Jack.
0,44,0,0,5,WARNING
0,45,0,0,5,Before
0,46,0,0,5,WARNING
0,47,0,0,5,Uneven
1,47,0,0,5,wear.
0,48,0,0,5,Figure
1,48,0,0,5,13.
2,48,0,0,5,Marker
3,48,0,0,5,Lights.
0,49,0,0,5,Before
1,49,0,0,5,Fire
2,49,0,0,5,Extinguishers
0,50,0,0,5,Before
1,50,0,0,5,Personal
2,50,0,0,5,Flotation
3,50,0,0,5,Devices
4,50,0,0,5,(PFDs)
0,51,0,0,5,0054-13
0,52,0,0,5,ITEM
1,52,0,0,5,NO.
2,52,0,0,5,INTERVAL
0,53,0,0,5,ITEM
1,53,0,0,5,TO
2,53,0,0,5,BE
3,53,0,0,5,CHECKED
4,53,0,0,5,OR
5,53,0,0,5,SERVICED
6,53,0,0,5,PROCEDURE
0,54,0,0,5,EQUIPMENT
1,54,0,0,5,NOT
2,54,0,0,5,READY/
3,54,0,0,5,AVAILABLE
4,54,0,0,5,IF:
0,55,0,0,5,Figure
1,55,0,0,5,17.
2,55,0,0,5,PFD
3,55,0,0,5,Device
4,55,0,0,5,Unzipped.
0,56,0,0,5,Before
