prefix	c0	content	size	face	marker	line	page	x0	y0	x1	y1	caption	mask	spacing	chunk	group	type	section	subsection	subsubsection	title	section_tag	image_url
	circuit.	circuit. Perform electrical circuit tests.	8.520000457763672	0	-1	11027	475	42.61811200310202	50.757568051116635	43.39576172672845	68.51056802152384	0	0	-17.8	5541	1666	0	7	3	0		71	
	201	201	8.520000457763672	0	-1	11028	475	44.475944369447	144.0952956074416	45.25359409307343	145.88980626578285	0	0	75.6	5542	1666	0	7	3	0		71	
	ESC Position Sensors OOC	ESC Position Sensors OOC	8.520000457763672	0	-1	11029	475	44.475944369447	120.21774908508918	45.25359409307343	133.54979235716542	0	0	-25.7	5543	1666	0	7	3	0		71	
	X	X	8.520000457763672	0	-1	11030	475	44.475944369447	102.54538950293956	45.25359409307343	103.26291479245582	0	0	-31.0	5544	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11031	475	44.475944369447	94.64873496932213	45.25359409307343	97.99773091017599	0	0	-8.6	5545	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11032	475	44.475944369447	82.93814610953284	45.25359409307343	89.63489725132182	0	0	-15.1	5546	1666	0	7	3	0		71	
	< 1 second	< 1 second	8.520000457763672	0	-1	11033	475	44.475944369447	72.33558423591383	45.25359409307343	77.62847283873896	0	0	-17.3	5547	1666	0	7	3	0		71	
	Shift Position Sensor does not correlate with neutral switch.  Check connectors and wiring.	Shift Position Sensor does not correlate with neutral switch.  Check connectors and wiring. Perform electrical circuit tests.	8.520000457763672	0	-1	11034	475	44.03950311000051	10.577369458747633	44.81715283362694	68.51163921934186	0	0	-67.1	5548	1666	0	7	3	0		71	
	Check gearcase for presence of water in shift actuator cavity or damage to the shift actuator.	Check gearcase for presence of water in shift actuator cavity or damage to the shift actuator.	8.520000457763672	0	-1	11035	475	44.90681567223243	24.50321852558791	45.684465395858865	68.51163921934186	0	0	-44.0	5549	1666	0	7	3	0		71	
	203	203	8.520000457763672	0	-1	11036	475	46.76464803857741	144.09635909880052	47.54229776220384	145.89088517006	0	0	75.6	5550	1666	0	7	3	0		71	
	ESC Motor OPEN circuit	ESC Motor OPEN circuit	8.520000457763672	0	-1	11037	475	46.76464803857741	121.02384470930004	47.54229776220384	132.73975102588383	0	0	-24.9	5551	1666	0	7	3	0		71	
	X	X	8.520000457763672	0	-1	11038	475	46.76464803857741	102.54538950293956	47.54229776220384	103.26291479245582	0	0	-30.2	5552	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11039	475	46.76464803857741	94.648727262863	47.54229776220384	97.99772320371686	0	0	-8.6	5553	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11040	475	46.76464803857741	82.93814610953284	47.54229776220384	89.63489725132182	0	0	-15.1	5554	1666	0	7	3	0		71	
	< 1 second	< 1 second	8.520000457763672	0	-1	11041	475	46.76464803857741	72.33558423591383	47.54229776220384	77.62847283873896	0	0	-17.3	5555	1666	0	7	3	0		71	
	Motor current not detected when attempting to move the shift actuator.	Motor current not detected when attempting to move the shift actuator. Engine SHUTDOWN. Check motor resistance:  xx	8.520000457763672	0	-1	11042	475	46.32820677913092	10.577061200382735	47.105856502757355	68.51271812361901	0	0	-67.1	5556	1666	0	7	3	0		71	
	Ω ± 10% @ 77°F (25°C). Check connectors and wiring.	Ω ± 10% @ 77°F (25°C). Check connectors and wiring. Perform electrical circuit	8.520000457763672	0	-1	11043	475	47.195519341362846	30.468041005760735	47.97316906498928	68.51271812361901	0	0	-38.0	5557	1666	0	7	3	0		71	
	204	204	8.520000457763672	0	-1	11044	475	48.59254625108507	144.09743800307766	49.3701959747115	145.89196407433712	0	0	75.6	5558	1666	0	7	3	0		71	
	ESC Cannot achieve desired gear	ESC Cannot achieve desired gear	8.520000457763672	0	-1	11045	475	48.59254625108507	118.75059339735243	49.3701959747115	135.01389628708966	0	0	-27.1	5559	1666	0	7	3	0		71	
	X	X	8.520000457763672	0	-1	11046	475	48.59254625108507	105.95769400548454	49.3701959747115	106.6752192950008	0	0	-29.1	5560	1666	0	7	3	0		71	
	X	X	8.520000457763672	0	-1	11047	475	48.59254625108507	102.54861850931188	49.3701959747115	103.26614379882812	0	0	-4.1	5561	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11048	475	48.59254625108507	94.65196397569446	49.3701959747115	98.0009599165483	0	0	-8.6	5562	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11049	475	48.59254625108507	82.94137511590515	49.3701959747115	89.63812625769414	0	0	-15.1	5563	1666	0	7	3	0		71	
	<2 seconds	<2 seconds	8.520000457763672	0	-1	11050	475	48.59254625108507	72.21611870659723	49.3701959747115	77.75293986002605	0	0	-17.4	5564	1666	0	7	3	0		71	
	A	A te c s t t u s a . tor cannot achieve commanded gear. Engine limited to 1200 RPM. Engine will SHUTDOWN if NEUTRAL cannot	8.520000457763672	0	-1	11051	475	48.09803682215074	10.098752108487217	49.01515486972784	68.52885544902146	0	0	-67.7	5565	1666	0	7	3	0		71	
	be achieved.	be achieved. Check gearcase for mechanical damage.	8.520000457763672	0	-1	11052	475	49.104817708333336	42.56267354945944	49.88280152962878	68.51513795178346	0	0	-26.0	5565	1666	0	7	3	0		71	
	Outboard Fault Codes	Outboard Fault Codes	11.880000114440918	1	-1	11053	475	4.533116957720588	131.29372644906093	5.617445902107588	147.04545146287091	0	0	62.8	5566	1666	0	7	3	0		71	
	Electronic Throttle Controller (ETC)	Electronic Throttle Controller (ETC)	8.520000457763672	1	-1	11054	475	9.551231533873315	124.08657651959044	10.328881880816292	142.1969635318024	0	0	-23.0	5567	1666	0	7	3	0		71	
	Electronic Shift Controller (ESC)	Electronic Shift Controller (ESC)	8.520000457763672	1	-1	11055	475	31.6099578259038	125.6399751913668	32.38760754953023	142.1969635318024	0	0	-16.6	5568	1666	0	7	3	0		71	
	FO-1.  EMM Fault Code Chart	FO-1.  EMM Fault Code Chart	8.520000457763672	0	-1	11056	475	59.010389739391854	11.023635093611901	59.78803946301828	25.370765454841383	0	0	-131.2	5569	1666	0	7	3	0		71	
	FP-11/blank	FP-11/blank	8.520000457763672	0	-1	11057	475	59.87770230162378	11.048165716306128	60.6553520252502	16.84753726227115	0	0	-14.3	5570	1666	0	7	3	0		71	
	Code	Code	8.520000457763672	1	-1	11058	477	7.2620154985415395	143.6816591205019	8.039665845484516	146.37121335424558	0	0	126.8	5571	1666	0	7	3	0		71	
	EMM Circuit/ Sensor	EMM Circuit/ Sensor	8.520000457763672	1	-1	11059	477	7.2620154985415395	120.73572332208808	8.039665845484516	131.19657882536302	0	0	-25.6	5572	1666	0	7	3	0		71	
	Internal	Internal	8.520000457763672	1	-1	11060	477	6.409398870530471	108.34021520132971	8.921568378124363	109.54203750147964	0	0	-22.9	5573	1666	0	7	3	0		71	
	Sensor	Sensor	8.520000457763672	1	-1	11061	477	6.483441396476397	106.95356118558634	8.847783905228757	108.15538348573628	0	0	-2.6	5574	1666	0	7	3	0		71	
	S.A.F.E	S.A.F.E	8.520000457763672	1	-1	11062	477	6.4419341243170445	103.97586244525333	8.877019321217256	105.17768474540325	0	0	-4.2	5575	1666	0	7	3	0		71	
	Shut	Shut	8.520000457763672	1	-1	11063	477	6.889918582891327	101.26388241546323	8.44057806177077	102.46570471561317	0	0	-3.9	5576	1666	0	7	3	0		71	
	Down	Down	8.520000457763672	1	-1	11064	477	6.731259589101754	99.87722839971985	8.627127354441125	101.0790506998698	0	0	-2.6	5577	1666	0	7	3	0		71	
	Evinrude Digital	Evinrude Digital	8.520000457763672	1	-1	11065	477	6.364957024069393	90.1022939970999	7.14260737101237	98.59090477529199	0	0	-11.0	5578	1666	0	7	3	0		71	
	Touch Screen	Touch Screen	8.520000457763672	1	-1	11066	477	7.262201870188994	90.65523243913748	8.03985221713197	98.06809088196418	0	0	-7.9	5579	1666	0	7	3	0		71	
	Display	Display	8.520000457763672	1	-1	11067	477	8.15944733962514	92.59017790206755	8.937097686568118	96.41680476641415	0	0	-5.5	5580	1666	0	7	3	0		71	
	System Check	System Check	8.520000457763672	1	-1	11068	477	6.811143214406531	80.49146864149306	7.588793561349507	88.14422915680241	0	0	-15.9	5581	1666	0	7	3	0		71	
	Display	Display	8.520000457763672	1	-1	11069	477	7.708388060526131	82.55228370127053	8.486038407469108	86.37891056561712	0	0	-5.6	5582	1666	0	7	3	0		71	
	Time To Activate	Time To Activate	8.520000457763672	1	-1	11070	477	7.262201870188994	68.84605330650253	8.03985221713197	77.45442245945786	0	0	-17.5	5583	1666	0	7	3	0		71	
	Sensor: Circuit Voltage / Resistance (0) / Information	Sensor: Circuit Voltage / Resistance (0) / Information	8.520000457763672	1	-1	11071	477	7.262201870188994	39.80547972399779	8.03985221713197	66.70438207761207	0	0	-37.6	5584	1666	0	7	3	0		71	
	205	205	8.520000457763672	0	-1	11072	477	11.453289455837673	144.08453739050663	12.230940426097197	145.8790634617661	0	0	77.4	5585	1666	0	7	3	0		71	
	ESC System Critical Fault	ESC System Critical Fault	8.520000457763672	0	-1	11073	477	11.453289455837673	119.77921302872475	12.230940426097197	132.1523955374053	0	0	-26.1	5586	1666	0	7	3	0		71	
	X	X	8.520000457763672	0	-1	11074	477	11.453289455837673	100.73812465475064	12.230940426097197	101.4556499442669	0	0	-31.4	5587	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11075	477	11.453289455837673	92.84147012113321	12.230940426097197	96.19046606198707	0	0	-8.6	5588	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11076	477	11.453289455837673	81.13088126134392	12.230940426097197	87.8276324031329	0	0	-15.1	5589	1666	0	7	3	0		71	
	≤ 4 seconds	≤ 4 seconds	8.520000457763672	0	-1	11077	477	11.453289455837673	70.27826020211884	12.230940426097197	76.07121323094223	0	0	-17.5	5590	1666	0	7	3	0		71	
	Actuator movement detected when actuator is in FORWARD, NEUTRAL or REVERSE.	Actuator movement detected when actuator is in FORWARD, NEUTRAL or REVERSE. Sensor reference voltage	8.520000457763672	0	-1	11078	477	10.585975646972656	12.596893310546875	11.36362661723218	66.70437437115294	0	0	-63.5	5591	1666	0	7	3	0		71	
	fluctuating but sensor fault NOT detected.	fluctuating but sensor fault NOT detected. Engine SHUTDOWN. Check for code 78 or code 153. Check connectors and	8.520000457763672	0	-1	11079	477	11.453289455837673	9.662412392972696	12.230940426097197	66.70437437115294	0	0	-57.0	5591	1666	0	7	3	0		71	
	wiring.	wiring. Perform electrical circuit tests.	8.520000457763672	0	-1	11080	477	12.320603264702692	48.95137440074574	13.098254234962214	66.70437437115294	0	0	-17.8	5591	1666	0	7	3	0		71	
	207	207	8.520000457763672	0	-1	11081	477	14.202799828223933	144.08453739050663	14.980450798483457	145.87904804884786	0	0	77.4	5592	1666	0	7	3	0		71	
	ESC Motor excessive current	ESC Motor excessive current	8.520000457763672	0	-1	11082	477	14.202799828223933	118.9960595333215	14.980450798483457	132.92478310941448	0	0	-26.9	5593	1666	0	7	3	0		71	
	X	X	8.520000457763672	0	-1	11083	477	14.202799828223933	100.73811694829152	14.980450798483457	101.45564223780777	0	0	-32.2	5594	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11084	477	14.202799828223933	92.84145470821497	14.980450798483457	96.19045064906882	0	0	-8.6	5595	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11085	477	14.202799828223933	81.13087355488479	14.980450798483457	87.82762469667378	0	0	-15.1	5596	1666	0	7	3	0		71	
	< 1 second	< 1 second	8.520000457763672	0	-1	11086	477	14.202799828223933	70.52831168126579	14.980450798483457	75.82120028409092	0	0	-17.3	5597	1666	0	7	3	0		71	
	Motor is drawing excessive current (> 8.0 A) when trying to shift to neutral.	Motor is drawing excessive current (> 8.0 A) when trying to shift to neutral. Engine SHUTDOWN. Check connectors and	8.520000457763672	0	-1	11087	477	13.766358568777447	9.457528470742583	14.544009539036969	66.70436666469382	0	0	-66.4	5598	1666	0	7	3	0		71	
	wiring.	wiring. Perform electrical circuit tests. Check gearcase for mechanical damage.	8.520000457763672	0	-1	11088	477	14.633672377642464	29.099790014401833	15.411323347901986	66.70436666469382	0	0	-37.6	5598	1666	0	7	3	0		71	
	211	211	8.520000457763672	0	-1	11089	477	17.476457084705626	144.0845219775884	18.25410805496515	145.87904804884786	0	0	77.4	5599	1666	0	7	3	0		71	
	DPS motor OPEN circuit	DPS motor OPEN circuit	8.520000457763672	0	-1	11090	477	17.476457084705626	120.11052141285907	18.25410805496515	131.82642772944288	0	0	-25.8	5600	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11091	477	17.476457084705626	92.84080736564869	18.25410805496515	96.18980330650253	0	0	-39.0	5601	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11092	477	17.476457084705626	81.1302262123185	18.25410805496515	87.82697735410748	0	0	-15.1	5602	1666	0	7	3	0		71	
1	second	second	8.520000457763672	0	2	11093	477	17.476457084705626	70.99325006658381	18.25410805496515	75.3588358561198	0	0	-16.8	5602	1666	0	7	3	0		71	
	Motor current < 0.5 Amps with duty cycle > 25%. Check DPS ground lead to block.	Motor current < 0.5 Amps with duty cycle > 25%. Check DPS ground lead to block. Check DPS power lead to back of +	8.520000457763672	0	-1	11094	477	17.04001582525914	9.81217971955887	17.817666795518665	66.70436666469382	0	0	-65.5	5603	1666	0	7	3	0		71	
	battery stud.	battery stud. Perform electrical circuit tests.	8.520000457763672	0	-1	11095	477	17.907329634124157	46.13934141216856	18.684980604383682	66.70436666469382	0	0	-20.6	5603	1666	0	7	3	0		71	
	ABA Engine Models (DPS-1):	ABA Engine Models (DPS-1): DPS helm pressure sensor	8.520000457763672	1	-1	11096	477	18.87766270855673	111.73360034672902	19.655313678816253	139.90860755997477	0	0	45.0	5604	1666	0	7	3	0		71	
	BELOW expected range	BELOW expected range	8.520000457763672	0	-1	11097	477	19.750545227449702	120.16398111979167	20.528196197709228	131.7640362363873	0	0	-19.7	5605	1666	0	7	3	0		71	
	Helm pressure sensor voltage < 0.12 V.	Helm pressure sensor voltage < 0.12 V. Check DPS module and pressure sensor connectors and wiring. Perform electrical	8.520000457763672	0	-1	11098	477	18.86791777766608	7.960116742837309	19.6455687479256	66.70328776041667	0	0	-123.8	5606	1666	0	7	3	0		71	
	circuit tests.	circuit tests.	8.520000457763672	0	-1	11099	477	19.735231586531096	61.0245598687066	20.512882556790622	66.70328776041667	0	0	-5.7	5606	1666	0	7	3	0		71	
	AFA & Newer Engine Models (DPS-2):	AFA & Newer Engine Models (DPS-2): Port helm pressure	8.520000457763672	1	-1	11100	477	20.70556466096367	111.3549357712871	21.483215631223192	140.2786409011995	0	0	44.7	5607	1666	0	7	3	0		71	
	sensor BELOW expected range	sensor BELOW expected range	8.520000457763672	0	-1	11101	477	21.578448426489736	118.39327571367977	22.356098150116168	133.5207390062737	0	0	-21.9	5607	1666	0	7	3	0		71	
	Port helm pressure sensor voltage < 0.12 V.	Port helm pressure sensor voltage < 0.12 V. Check DPS module and pressure sensor connectors and wiring. Perform	8.520000457763672	0	-1	11102	477	20.695818483439925	10.40910663026752	21.473469453699447	66.70220885613952	0	0	-123.1	5608	1666	0	7	3	0		71	
	electrical circuit tests.	electrical circuit tests.	8.520000457763672	0	-1	11103	477	21.56313478557113	56.48056955048533	22.340784509197558	66.70220885613952	0	0	-10.2	5608	1666	0	7	3	0		71	
	ABA Engine Models (DPS-1):	ABA Engine Models (DPS-1): DPS helm pressure sensor	8.520000457763672	1	-1	11104	477	22.533469106636797	111.73144253817472	23.311118830263226	139.90644975142047	0	0	45.0	5609	1666	0	7	3	0		71	
	ABOVE expected range	ABOVE expected range	8.520000457763672	0	-1	11105	477	23.40635162552977	120.25003144235323	24.184001349156198	131.67151248816288	0	0	-19.7	5610	1666	0	7	3	0		71	
	Helm pressure sensor voltage > 4.60 V.	Helm pressure sensor voltage > 4.60 V. Check DPS module and pressure sensor connectors and wiring. Perform electrical	8.520000457763672	0	-1	11106	477	22.523722929113053	7.959037838560163	23.30137265273948	66.70220885613952	0	0	-123.7	5611	1666	0	7	3	0		71	
	circuit tests.	circuit tests.	8.520000457763672	0	-1	11107	477	23.391037984611163	61.02348096442945	24.16868770823759	66.70220885613952	0	0	-5.7	5611	1666	0	7	3	0		71	
	AFA & Newer Engine Models (DPS-2):	AFA & Newer Engine Models (DPS-2): Port helm pressure	8.520000457763672	1	-1	11108	477	24.822175269033394	111.35385686700995	25.599824992659826	140.27756199692234	0	0	44.7	5612	1666	0	7	3	0		71	
	sensor ABOVE expected range	sensor ABOVE expected range	8.520000457763672	0	-1	11109	477	25.69505778792637	118.48793415108113	26.472707511552798	133.43683107934817	0	0	-21.8	5612	1666	0	7	3	0		71	
	Port helm pressure sensor voltage > 4.60 V.	Port helm pressure sensor voltage > 4.60 V. Check DPS module and pressure sensor connectors and wiring. Perform	8.520000457763672	0	-1	11110	477	24.81242909150965	10.424165051392835	25.59007881513608	66.71726727726484	0	0	-123.0	5613	1666	0	7	3	0		71	
	electrical circuit tests.	electrical circuit tests. If an i-Dock installation, contact Technical Service for assistance.	8.520000457763672	0	-1	11111	477	25.679741653741576	24.827490912543404	26.457391377368005	66.71726727726484	0	0	-41.9	5613	1666	0	7	3	0		71	
	ABA Engine Models (DPS-1):	ABA Engine Models (DPS-1): DPS pump pressure BELOW	8.520000457763672	1	-1	11112	477	27.110878938163808	111.22261586815421	27.888528661790236	140.41419751716384	0	0	44.5	5614	1666	0	7	3	0		71	
	expected range	expected range	8.520000457763672	0	-1	11113	477	27.983761457056783	122.25632330383918	28.76141118068321	129.6716863458807	0	0	-18.2	5614	1666	0	7	3	0		71	
	DPS pump pressure sensor voltage < 0.12 V.	DPS pump pressure sensor voltage < 0.12 V. Check DPS module and pressure sensor connectors and wiring. Perform	8.520000457763672	0	-1	11114	477	27.101132760640063	9.810638427734375	27.878782484266495	66.70220885613952	0	0	-119.9	5615	1666	0	7	3	0		71	
	electrical circuit tests.	electrical circuit tests.	8.520000457763672	0	-1	11115	477	27.968445322871986	56.48056955048533	28.746095046498418	66.70220885613952	0	0	-10.2	5615	1666	0	7	3	0		71	
	AFA & Newer Engine Models (DPS-2):	AFA & Newer Engine Models (DPS-2): Starboard helm pressure	8.520000457763672	1	-1	11116	477	28.938779643937654	109.97473976828836	29.716429367564082	141.64915759154042	0	0	43.3	5616	1666	0	7	3	0		71	
	BELOW expected range	BELOW expected range	8.520000457763672	0	-1	11117	477	29.81166216283063	120.15536529849275	30.589311886457057	131.7554204150884	0	0	-21.5	5617	1666	0	7	3	0		71	
	Starboard helm pressure sensor voltage < 0.12 V.	Starboard helm pressure sensor voltage < 0.12 V. Check DPS module and pressure sensor connectors and wiring.	8.520000457763672	0	-1	11118	477	28.92903346641391	11.782628839666193	29.70668319004034	66.70220885613952	0	0	-120.0	5618	1666	0	7	3	0		71	
	Perform electrical circuit tests.	Perform electrical circuit tests.	8.520000457763672	0	-1	11119	477	29.79634852191202	52.35611886689158	30.57399824553845	66.70220885613952	0	0	-14.3	5619	1666	0	7	3	0		71	
	ABA Engine Models (DPS-1):	ABA Engine Models (DPS-1): DPS pump pressure ABOVE	8.520000457763672	1	-1	11120	477	30.766682842977687	111.31082399927006	31.544332566604115	140.3238315774937	0	0	44.6	5620	1666	0	7	3	0		71	
	expected range	expected range	8.520000457763672	0	-1	11121	477	31.63956536187066	122.24879409327653	32.41721508549709	129.6641494288589	0	0	-18.1	5620	1666	0	7	3	0		71	
	DPS pump pressure sensor voltage > 4.60 V.	DPS pump pressure sensor voltage > 4.60 V. Check DPS module and pressure sensor connectors and wiring. Perform	8.520000457763672	0	-1	11122	477	30.756936665453942	9.810638427734375	31.53458638908037	66.70220885613952	0	0	-119.9	5621	1666	0	7	3	0		71	
	electrical circuit tests.	electrical circuit tests.	8.520000457763672	0	-1	11123	477	31.624251720952053	56.48056955048533	32.401901444578485	66.70220885613952	0	0	-10.2	5621	1666	0	7	3	0		71	
	AFA & Newer Engine Models (DPS-2):	AFA & Newer Engine Models (DPS-2): Starboard helm pressure	8.520000457763672	1	-1	11124	477	33.05538900537429	109.97473976828836	33.83303872900071	141.64915759154042	0	0	43.3	5622	1666	0	7	3	0		71	
	ABOVE expected range	ABOVE expected range	8.520000457763672	0	-1	11125	477	33.92827152426726	120.25003144235323	34.70592124789369	131.67151248816288	0	0	-21.4	5623	1666	0	7	3	0		71	
	Starboard helm pressure sensor voltage > 4.60 V.	Starboard helm pressure sensor voltage > 4.60 V. Check DPS module and pressure sensor connectors and wiring.	8.520000457763672	0	-1	11126	477	32.6147715250651	11.797687260791509	33.392421248691534	66.71726727726484	0	0	-119.9	5624	1666	0	7	3	0		71	
	Perform electrical circuit tests.	Perform electrical circuit tests. If an i-Dock installation, contact Technical Service for	8.520000457763672	0	-1	11127	477	33.482084087297025	26.393597535412724	34.25973381092346	66.71726727726484	0	0	-40.3	5625	1666	0	7	3	0		71	
	assistance.	assistance.	8.520000457763672	0	-1	11128	477	34.349396649528956	61.33650962752526	35.12704637315538	66.71726727726484	0	0	-5.4	5625	1666	0	7	3	0		71	
	216	216	8.520000457763672	0	-1	11129	477	35.77078775642744	144.0823641690341	36.54843748005387	145.87689024029356	0	0	77.4	5626	1666	0	7	3	0		71	
	DPS Motor over current shutdown	DPS Motor over current shutdown	8.520000457763672	0	-1	11130	477	35.77078775642744	117.8489376800229	36.54843748005387	134.05108211016415	0	0	-28.0	5627	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11131	477	35.77078775642744	92.83972846137154	36.54843748005387	96.18872440222539	0	0	-41.2	5628	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11132	477	35.77078775642744	81.12913960158224	36.54843748005387	87.82589074337122	0	0	-15.1	5629	1666	0	7	3	0		71	
3	occurrences	occurrences	8.520000457763672	0	2	11133	477	35.77078775642744	69.79436392735954	36.54843748005387	76.55431574041194	0	0	-18.0	5629	1666	0	7	3	0		71	
	Excessive current detected.	Excessive current detected. DPS Motor shutdown due to short circuit condition. Check connectors and wiring. Perform	8.520000457763672	0	-1	11134	477	35.334346496980956	10.201294253570866	36.11199622060738	66.7022011496804	0	0	-66.4	5630	1666	0	7	3	0		71	
	electrical circuit tests.	electrical circuit tests.	8.520000457763672	0	-1	11135	477	36.20165905921288	56.480561844026205	36.97930878283931	66.7022011496804	0	0	-10.2	5630	1666	0	7	3	0		71	
	217	217	8.520000457763672	0	-1	11136	477	37.59868846220129	144.08234875611586	38.37633818582772	145.87689024029356	0	0	77.4	5631	1666	0	7	3	0		71	
	DPS supply voltage BELOW expected range	DPS supply voltage BELOW expected range	8.520000457763672	0	-1	11137	477	37.59868846220129	115.3112161039102	38.37633818582772	136.5973886817393	0	0	-30.6	5632	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11138	477	37.59868846220129	92.84079195273044	38.37633818582772	96.18978789358428	0	0	-43.8	5633	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11139	477	37.59868846220129	81.13020309294113	38.37633818582772	87.82695423473012	0	0	-15.1	5634	1666	0	7	3	0		71	
10	seconds	seconds	8.520000457763672	0	2	11140	477	37.59868846220129	70.42087593463937	38.37633818582772	75.926601525509	0	0	-17.4	5634	1666	0	7	3	0		71	
	DPS supply voltage < 5 V.	DPS supply voltage < 5 V. Check DPS module connectors and wiring. Check for battery voltage at DPS module power	8.520000457763672	0	-1	11141	477	37.1622472027548	10.10951032542219	37.93989692638123	66.70327234749843	0	0	-65.8	5635	1666	0	7	3	0		71	
	lead.	lead. Perform electrical circuit tests.	8.520000457763672	0	-1	11142	477	38.02956225825291	49.7258889554727	38.80721198187934	66.70327234749843	0	0	-17.0	5635	1666	0	7	3	0		71	
	218	218	8.520000457763672	0	-1	11143	477	39.42659166124132	144.083427660393	40.20424138486775	145.87795373165247	0	0	77.4	5636	1666	0	7	3	0		71	
	DPS module temperature ABOVE expected range	DPS module temperature ABOVE expected range	8.520000457763672	0	-1	11144	477	39.42659166124132	114.02889983822601	40.20424138486775	137.88615525370898	0	0	-31.8	5637	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11145	477	39.42659166124132	92.84187085700758	40.20424138486775	96.19086679786143	0	0	-45.0	5638	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11146	477	39.42659166124132	81.12719757388336	40.20424138486775	87.82803313900726	0	0	-15.1	5639	1666	0	7	3	0		71	
1	second	second	8.520000457763672	0	2	11147	477	39.42659166124132	70.99000564729324	40.20424138486775	75.35559143682923	0	0	-16.8	5639	1666	0	7	3	0		71	
	DPS module temperature > 176° (80°C). Check cooling flow to /through DPS module and cooling system.	DPS module temperature > 176° (80°C). Check cooling flow to /through DPS module and cooling system.	8.520000457763672	0	-1	11148	477	39.42659166124132	16.544650299380525	40.20424138486775	66.70467492305872	0	0	-58.8	5640	1666	0	7	3	0		71	
	220	220	8.520000457763672	0	-1	11149	477	41.71599593817019	144.083427660393	42.49364316853043	145.87796914457073	0	0	77.4	5641	1666	0	7	3	0		71	
	DPS steering sensor BELOW expected range (DPS-2 only)	DPS steering sensor BELOW expected range (DPS-2 only)	8.520000457763672	0	-1	11150	477	41.71599593817019	111.84098214814158	42.49364316853043	140.06027067550505	0	0	-34.0	5642	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11151	477	41.71599593817019	92.84187085700758	42.49364316853043	96.19086679786143	0	0	-47.2	5643	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11152	477	41.71599593817019	81.12772931956282	42.49364316853043	87.82803313900726	0	0	-15.1	5644	1666	0	7	3	0		71	
1	second	second	8.520000457763672	0	2	11153	477	41.71599593817019	70.99000564729324	42.49364316853043	75.35559143682923	0	0	-16.8	5644	1666	0	7	3	0		71	
	Steering position sensor voltage < 0.12 V.	Steering position sensor voltage < 0.12 V. DPS steering position sensor OPEN circuit. Check DPS module connectors and	8.520000457763672	0	-1	11154	477	40.848683375938265	8.211024120600538	41.6263330995647	66.71833076862374	0	0	-67.1	5645	1666	0	7	3	0		71	
	wiring.	wiring. Perform electrical circuit tests. If an i-Dock installation, is the i-Dock	8.520000457763672	0	-1	11155	477	41.71599593817019	30.89776279950383	42.49364316853043	66.71833076862374	0	0	-35.8	5645	1666	0	7	3	0		71	
	button selected in EvDiag6?	button selected in EvDiag6?	8.520000457763672	0	-1	11156	477	42.58330600713593	53.32394224224669	43.360955730762356	66.71833847508286	0	0	-13.4	5645	1666	0	7	3	0		71	
	221	221	8.520000457763672	0	-1	11157	477	44.004697114034414	144.083427660393	44.782346837660846	145.87796914457073	0	0	77.4	5646	1666	0	7	3	0		71	
	DPS steering sensor ABOVE expected range (DPS-2 only)	DPS steering sensor ABOVE expected range (DPS-2 only)	8.520000457763672	0	-1	11158	477	44.004697114034414	111.93618774414064	44.782346837660846	139.97688678779988	0	0	-33.9	5647	1666	0	7	3	0		71	
	Engine	Engine	8.520000457763672	0	-1	11159	477	44.004697114034414	92.84187085700758	44.782346837660846	96.19086679786143	0	0	-47.1	5648	1666	0	7	3	0		71	
	Check Engine	Check Engine	8.520000457763672	0	-1	11160	477	44.004697114034414	81.12783720999053	44.782346837660846	87.82803313900726	0	0	-15.1	5649	1666	0	7	3	0		71	
1	second	second	8.520000457763672	0	2	11161	477	44.004697114034414	70.99000564729324	44.782346837660846	75.35559143682923	0	0	-16.8	5649	1666	0	7	3	0		71	
