PageID,TextDisplayValue,UnitID,UnitName,Path,UnitPath
60378,Problems and Corrective Actions,71785,The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on,/-1(*)/07(*)/10(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on
60378,HIGH MOBILITY DECONTAMINATION SYSTEM,71785,The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on,/-1(*)/07(*)/10(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on
60378,The system shuts itself down during operations and the ?Oil Pressure? indicator light is on:,71785,The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on,/-1(*)/07(*)/10(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on
60378,Possible CausesPossible indicator failure; Malfunction  Low engine oil; Loose wire/bad ground; Oil filter clogged,71785,The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on,/-1(*)/07(*)/10(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on
60378,"Corrective ActionsWhile the system is OFF, check the indicator display or LED connections. Ensure that the connections are not broken. Ensure that there is no moisture in the connectors. Reconnect, if required. Use air to blow out connectors. Shut the system down and allow it to cool. DO NOT check the oil level until the oil has had time to drain back into the pan. Verify the oil drain valve is in the closed position. Note the last time the oil and oil filter were changed and change them, if required. While the system is shutdown, check the wiring to and from the indicator light. Verify that there are no loose connections and blow out any excess moisture.",71785,The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on,/-1(*)/07(*)/10(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on | The system shuts itself down during operations ? the ?Oil Pressure? indicator light is on
60372,Problems and Corrective Actions,71775,While the system is running the ?Alternator? indicator light comes on and stays on 4,/-1(*)/07(*)/10(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | While the system is running the ?Alternator? indicator light comes on and stays on 4 | While the system is running the ?Alternator? indicator light comes on and stays on 4
60372,HIGH MOBILITY DECONTAMINATION SYSTEM,71775,While the system is running the ?Alternator? indicator light comes on and stays on 4,/-1(*)/07(*)/10(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | While the system is running the ?Alternator? indicator light comes on and stays on 4 | While the system is running the ?Alternator? indicator light comes on and stays on 4
60372,"While the system is running, the ?Alternator? indicator light comes on and stays on:",71775,While the system is running the ?Alternator? indicator light comes on and stays on 4,/-1(*)/07(*)/10(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | While the system is running the ?Alternator? indicator light comes on and stays on 4 | While the system is running the ?Alternator? indicator light comes on and stays on 4
60372,Possible CausesLoose alternator belt or wiring,71775,While the system is running the ?Alternator? indicator light comes on and stays on 4,/-1(*)/07(*)/10(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | While the system is running the ?Alternator? indicator light comes on and stays on 4 | While the system is running the ?Alternator? indicator light comes on and stays on 4
60372,Corrective ActionsCheck the alternator belt and visible the wires going to the alternator. Contact  Maintenance Support.,71775,While the system is running the ?Alternator? indicator light comes on and stays on 4,/-1(*)/07(*)/10(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | While the system is running the ?Alternator? indicator light comes on and stays on 4 | While the system is running the ?Alternator? indicator light comes on and stays on 4
60372,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71775,While the system is running the ?Alternator? indicator light comes on and stays on 4,/-1(*)/07(*)/10(*)/06(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | While the system is running the ?Alternator? indicator light comes on and stays on 4 | While the system is running the ?Alternator? indicator light comes on and stays on 4
60379,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71787,The system shuts itself down during operations ? the ?Over Heat? light is on ,/-1(*)/07(*)/10(*)/07(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Over Heat? light is on  | The system shuts itself down during operations ? the ?Over Heat? light is on 
60379,Problems and Corrective Actions,71787,The system shuts itself down during operations ? the ?Over Heat? light is on ,/-1(*)/07(*)/10(*)/07(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Over Heat? light is on  | The system shuts itself down during operations ? the ?Over Heat? light is on 
60379,HIGH MOBILITY DECONTAMINATION SYSTEM,71787,The system shuts itself down during operations ? the ?Over Heat? light is on ,/-1(*)/07(*)/10(*)/07(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Over Heat? light is on  | The system shuts itself down during operations ? the ?Over Heat? light is on 
60379,The system shuts itself down during operations and the ?Over Heat? light is on:,71787,The system shuts itself down during operations ? the ?Over Heat? light is on ,/-1(*)/07(*)/10(*)/07(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Over Heat? light is on  | The system shuts itself down during operations ? the ?Over Heat? light is on 
60379,Possible CausesPossible indicator failure; Malfunction   Insufficient fuel flow   Compressor oil level too low,71787,The system shuts itself down during operations ? the ?Over Heat? light is on ,/-1(*)/07(*)/10(*)/07(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Over Heat? light is on  | The system shuts itself down during operations ? the ?Over Heat? light is on 
60379,"Corrective ActionsWhile the system is OFF, check the indicator display or LED connections. Ensure that the connections are not broken. Ensure that there is no moisture in the connectors. Reconnect, if required. Use air to blow out the connectors. Fuel flow can be restricted/interrupted in numerous ways. Check the fuel supply and replace, if required. Verify the pickup is not clogged. Check the fuel line connections from the supply to the HMDS. Note the last time the fuel filter was changed and replace it, if required. Check the fuel/water separator and drain it, if required. Shut the system down and allow it to cool. DO NOT attempt to check or add compressor oil until the system has had time to drain oil back into the reservoirs. Once cool, check the compressor oil level. Add oil, as necessary.",71787,The system shuts itself down during operations ? the ?Over Heat? light is on ,/-1(*)/07(*)/10(*)/07(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts itself down during operations ? the ?Over Heat? light is on  | The system shuts itself down during operations ? the ?Over Heat? light is on 
60380,Problems and Corrective Actions,71789,The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit,/-1(*)/07(*)/10(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit
60380,HIGH MOBILITY DECONTAMINATION SYSTEM,71789,The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit,/-1(*)/07(*)/10(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit
60380,The air compressor's ?Temperature? gauge needle goes above 318 degrees and the unit stalls:,71789,The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit,/-1(*)/07(*)/10(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit
60380,Possible CausesCompressor oil level too low  Possible pump malfunction,71789,The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit,/-1(*)/07(*)/10(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit
60380,"Corrective ActionsShut the system down and allow it to cool. DO NOT attempt to check or add compressor oil until the system has had time to drain oil back into the reservoirs. Once cool, check the compressor oil level. Add oil, as necessary. Contact  Maintenance Support for additional advice/troubleshooting.",71789,The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit,/-1(*)/07(*)/10(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit
60380,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71789,The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit,/-1(*)/07(*)/10(*)/08(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit | The air compressor ?Temperature? gauge needle goes above 318 degrees and stalls unit
60381,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71791,The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down,/-1(*)/07(*)/10(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down
60381,Problems and Corrective Actions,71791,The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down,/-1(*)/07(*)/10(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down
60381,HIGH MOBILITY DECONTAMINATION SYSTEM,71791,The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down,/-1(*)/07(*)/10(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down
60381,The air compressor's ?Pressure? gauge needle is over 115 psi the system shuts down:,71791,The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down,/-1(*)/07(*)/10(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down
60381,Possible CausesCompressor regulator needs adjustment,71791,The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down,/-1(*)/07(*)/10(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down
60381,Corrective ActionsContact  Maintenance Support.,71791,The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down,/-1(*)/07(*)/10(*)/09(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down | The air compressor ?Pressure? gauge needle is over 115 psi the system shuts down
60382,Problems and Corrective Actions,71793,The system shuts down/cuts off during operation,/-1(*)/07(*)/10(*)/10(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts down/cuts off during operation | The system shuts down/cuts off during operation
60382,HIGH MOBILITY DECONTAMINATION SYSTEM,71793,The system shuts down/cuts off during operation,/-1(*)/07(*)/10(*)/10(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts down/cuts off during operation | The system shuts down/cuts off during operation
60382,The system shuts down or cuts off during operation:,71793,The system shuts down/cuts off during operation,/-1(*)/07(*)/10(*)/10(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts down/cuts off during operation | The system shuts down/cuts off during operation
60382,Possible CausesHourglass appears in bottom bowl of separator; System out of fuel; fuel contaminated; fuel pickup blocked; fuel lines not properly connected; Water/fuel separator needs drained; clogged fuel filter; fuel pump failure Low engine oil; Loose wire/bad ground; Oil filter clogged   Low coolant; Ambient temperature too high; air flow restricted; Air filter clogged; Cooling fan failure    Insufficient fuel flow   Belt slippage   Possible pump malfunction,71793,The system shuts down/cuts off during operation,/-1(*)/07(*)/10(*)/10(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts down/cuts off during operation | The system shuts down/cuts off during operation
60382,"Corrective ActionsCheck the fuel gauge to ensure the can is not empty. Refill/replace with clean fuel, if required. Check the fuel pickup for obstructions. If air can?t flow through the lines, neither can fuel. Check the fuel line connections on the back of the Power Unit. If contaminated fuel is suspected, change the fuel supply and empty the water/fuel separator. Shut the system down and allow it to cool. DO NOT check oil levels until the oil has had time to drain back into the pan. Verify the oil drain valve is in the closed position. Note the last time the oil and oil filter were changed and change them, if required. While the system is shutdown, check the wiring to and from the indicator light. Verify there are no loose connections and blow out any excess moisture. Shut the system down and allow it to cool. DO NOT attempt to check/add coolant until the system has cooled down and coolant has drained back to the reservoirs. Once cool, open the radiator cap to verify the coolant level and add fluid to the cooling tank, as required. Inspect the coolant reservoir and make sure coolant is at the proper level. While the system is shutdown, check the air filter. Clean or replace the filter, if required. Ensure the system has sufficient air flow to and around the unit. Once the system is restarted, observe the cooling fan to ensure it is engaging to cool the system. If not, you could have a belt problem. Fuel flow can be restricted/interrupted in numerous ways. Check the fuel supply and replace, if required. Verify that the pickup is not clogged. Check the fuel line connections from the supply to the HMDS. Note the last time the fuel filter was changed and replace it, if required. Check the fuel/water separator and drain it, if required. Belt slippage can cause overheating, unusual noises, and surging/slowing of components. Inspect the belts for cracks, fraying, or other obvious defects. Contact Maintenance Support.  Contact Maintenance Support for additional advice/troubleshooting.",71793,The system shuts down/cuts off during operation,/-1(*)/07(*)/10(*)/10(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts down/cuts off during operation | The system shuts down/cuts off during operation
60382,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71793,The system shuts down/cuts off during operation,/-1(*)/07(*)/10(*)/10(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | The system shuts down/cuts off during operation | The system shuts down/cuts off during operation
60383,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71795,"System runs rough, does not idle smoothly",/-1(*)/07(*)/10(*)/11(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | System runs rough, does not idle smoothly | System runs rough, does not idle smoothly"
60383,Problems and Corrective Actions,71795,"System runs rough, does not idle smoothly",/-1(*)/07(*)/10(*)/11(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | System runs rough, does not idle smoothly | System runs rough, does not idle smoothly"
60383,HIGH MOBILITY DECONTAMINATION SYSTEM,71795,"System runs rough, does not idle smoothly",/-1(*)/07(*)/10(*)/11(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | System runs rough, does not idle smoothly | System runs rough, does not idle smoothly"
60383,The system runs rough and/or does not idle smoothly:,71795,"System runs rough, does not idle smoothly",/-1(*)/07(*)/10(*)/11(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | System runs rough, does not idle smoothly | System runs rough, does not idle smoothly"
60383,Possible CausesHourglass appears in bottom bowl of separator; System out of fuel; fuel contaminated; fuel pickup blocked; fuel lines not properly connected; Water/fuel separator needs drained; clogged fuel filter; fuel pump failure Water tank empty or near empty Loose alternator belt or wiring  Low coolant; Ambient temperature too high; air flow restricted; Air filter clogged; Cooling fan failure,71795,"System runs rough, does not idle smoothly",/-1(*)/07(*)/10(*)/11(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | System runs rough, does not idle smoothly | System runs rough, does not idle smoothly"
60383,"Corrective ActionsCheck the fuel gauge to ensure the can is not empty. Refill/replace with clean fuel, if required. Check the fuel pickup for obstructions. If air can?t flow through the lines, neither can fuel. Check the fuel line connections on the back of the Power Unit. If contaminated fuel is suspected, change the fuel supply and empty the water/fuel separator. Add water to the water tank. The unit can continue to operate while water is added through top-fill port. Check the alternator belt and the visible wires going to alternator. Contact Maintenance Support.  Shut the system down and allow it to cool. DO NOT attempt to check/add coolant until the system has cooled down and coolant has drained back to reservoirs. Once cool, open the radiator cap to verify the coolant level and add fluid to the cooling tank, as required. Inspect the coolant reservoir and make sure coolant is at the proper level. While the system is shutdown, check the air filter and clean or replace it, if required. Ensure the system has sufficient air flow to and around the unit. Once the system is restarted, observe the cooling fan to ensure it is engaging to cool the system. If not, you could have a belt problem.",71795,"System runs rough, does not idle smoothly",/-1(*)/07(*)/10(*)/11(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | System runs rough, does not idle smoothly | System runs rough, does not idle smoothly"
60383,Possible CausesInsufficient fuel flow    Belt slippage  Compressor oil level too low   Possible pump malfunction,71795,"System runs rough, does not idle smoothly",/-1(*)/07(*)/10(*)/11(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | System runs rough, does not idle smoothly | System runs rough, does not idle smoothly"
60383,"Corrective ActionsFuel flow can be restricted/interrupted in numerous ways. Check the fuel supply and replace, if required. Verify that the pickup is not clogged. Check the fuel line connections from the supply to the HMDS. Note the last time the fuel filter was changed and replace it, if required. Check the fuel/water separator and drain it, if required. Belt slippage can cause overheating, unusual noises, and surging/slowing of components. Inspect the belts for cracks, fraying or other obvious defects. Contact Maintenance Support.  Shut the system down and allow it to cool. DO NOT attempt to check or add compressor oil until the system has had time to drain oil back into the reservoirs. Once cool, check the compressor oil level and add oil, as necessary.  Contact Maintenance Support for additional advice or troubleshooting.",71795,"System runs rough, does not idle smoothly",/-1(*)/07(*)/10(*)/11(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | System runs rough, does not idle smoothly | System runs rough, does not idle smoothly"
60383,NULL,71795,"System runs rough, does not idle smoothly",/-1(*)/07(*)/10(*)/11(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | System runs rough, does not idle smoothly | System runs rough, does not idle smoothly"
60384,Problems and Corrective Actions,71797,"When conducting spray operations, the discharge line surges",/-1(*)/07(*)/10(*)/12(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When conducting spray operations, the discharge line surges | When conducting spray operations, the discharge line surges"
60384,HIGH MOBILITY DECONTAMINATION SYSTEM,71797,"When conducting spray operations, the discharge line surges",/-1(*)/07(*)/10(*)/12(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When conducting spray operations, the discharge line surges | When conducting spray operations, the discharge line surges"
60384,"While conducting spray operations, the discharge line surges:",71797,"When conducting spray operations, the discharge line surges",/-1(*)/07(*)/10(*)/12(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When conducting spray operations, the discharge line surges | When conducting spray operations, the discharge line surges"
60384,Possible CausesWater tank empty or near empty Failure of hose or fitting,71797,"When conducting spray operations, the discharge line surges",/-1(*)/07(*)/10(*)/12(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When conducting spray operations, the discharge line surges | When conducting spray operations, the discharge line surges"
60384,Corrective ActionsAdd water to the water tank. The unit can continue to operate while water is added through top-fill port.  Shut down the system and locate the leak point. Contact Maintenance Support  for assistance.,71797,"When conducting spray operations, the discharge line surges",/-1(*)/07(*)/10(*)/12(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When conducting spray operations, the discharge line surges | When conducting spray operations, the discharge line surges"
60384,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71797,"When conducting spray operations, the discharge line surges",/-1(*)/07(*)/10(*)/12(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When conducting spray operations, the discharge line surges | When conducting spray operations, the discharge line surges"
60385,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71799,"Pump cycles unevenly, or skip-cycles",/-1(*)/07(*)/10(*)/13(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles unevenly, or skip-cycles | Pump cycles unevenly, or skip-cycles"
60385,Problems and Corrective Actions,71799,"Pump cycles unevenly, or skip-cycles",/-1(*)/07(*)/10(*)/13(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles unevenly, or skip-cycles | Pump cycles unevenly, or skip-cycles"
60385,HIGH MOBILITY DECONTAMINATION SYSTEM,71799,"Pump cycles unevenly, or skip-cycles",/-1(*)/07(*)/10(*)/13(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles unevenly, or skip-cycles | Pump cycles unevenly, or skip-cycles"
60385,The pump cycles unevenly or skip-cycles:,71799,"Pump cycles unevenly, or skip-cycles",/-1(*)/07(*)/10(*)/13(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles unevenly, or skip-cycles | Pump cycles unevenly, or skip-cycles"
60385,Possible CausesImproper settings; wrong nozzle,71799,"Pump cycles unevenly, or skip-cycles",/-1(*)/07(*)/10(*)/13(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles unevenly, or skip-cycles | Pump cycles unevenly, or skip-cycles"
60385,"Corrective ActionsWhen spraying liquid only, ensure the Air Control valve is turned to the ?Full Wet? setting.",71799,"Pump cycles unevenly, or skip-cycles",/-1(*)/07(*)/10(*)/13(*)/00(*),"High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles unevenly, or skip-cycles | Pump cycles unevenly, or skip-cycles"
60386,Problems and Corrective Actions,71801,Pump cycles rapidly ? faster than usual,/-1(*)/07(*)/10(*)/14(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles rapidly ? faster than usual | Pump cycles rapidly ? faster than usual
60386,HIGH MOBILITY DECONTAMINATION SYSTEM,71801,Pump cycles rapidly ? faster than usual,/-1(*)/07(*)/10(*)/14(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles rapidly ? faster than usual | Pump cycles rapidly ? faster than usual
60386,The pump cycles rapidly or faster than usual:,71801,Pump cycles rapidly ? faster than usual,/-1(*)/07(*)/10(*)/14(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles rapidly ? faster than usual | Pump cycles rapidly ? faster than usual
60386,Possible CausesWater tank empty or near empty Loose hose connectors; Damaged hose(s)    Spillage; Damaged Fluid Storage Tank   Improper settings; wrong nozzle,71801,Pump cycles rapidly ? faster than usual,/-1(*)/07(*)/10(*)/14(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles rapidly ? faster than usual | Pump cycles rapidly ? faster than usual
60386,"Corrective ActionsAdd water to the water tank. The unit can continue to operate while water is added through top-fill port. Shut down the Power Unit. Completely dry the internals of the system and wipe up any fluid puddles. When these actions are complete, restart the system and cycle through the fluid drafting and fluid discharge modes. After each is performed, shut down the system and check for leaks. If leaks are confirmed, inspect the suspected source. Contact Maintenance Support for replacement parts, if necessary. If due to a loose connection, tighten the connection.  Park on a level surface and completely fill the tank(s) with water. Wipe up any fluid on the tank/areas suspected of leaking. If possible, use compressed air to blow the area dry. Wait several hours and reinspect the suspected source of the leak. If the fluid storage tank is damaged/compromised, contact Maintenance Support. When spraying liquid only, ensure the Air Control valve is turned to the ?Full Wet? setting",71801,Pump cycles rapidly ? faster than usual,/-1(*)/07(*)/10(*)/14(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles rapidly ? faster than usual | Pump cycles rapidly ? faster than usual
60386,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71801,Pump cycles rapidly ? faster than usual,/-1(*)/07(*)/10(*)/14(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | Pump cycles rapidly ? faster than usual | Pump cycles rapidly ? faster than usual
60387,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71803,When attempting to draft the pump will not prime,/-1(*)/07(*)/10(*)/15(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When attempting to draft the pump will not prime | When attempting to draft the pump will not prime
60387,Problems and Corrective Actions,71803,When attempting to draft the pump will not prime,/-1(*)/07(*)/10(*)/15(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When attempting to draft the pump will not prime | When attempting to draft the pump will not prime
60387,HIGH MOBILITY DECONTAMINATION SYSTEM,71803,When attempting to draft the pump will not prime,/-1(*)/07(*)/10(*)/15(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When attempting to draft the pump will not prime | When attempting to draft the pump will not prime
60387,"While attempting to draft, the pump will not prime:",71803,When attempting to draft the pump will not prime,/-1(*)/07(*)/10(*)/15(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When attempting to draft the pump will not prime | When attempting to draft the pump will not prime
60387,"Possible CausesImproper drafting hose/valve configuration. Draft hose cut/sliced/compromised; Drafting hose camlever coupler sealing washer missing, damaged; floating dock-strainer not fully submerged in liquid source; foot valve ball stuck, not allowing fluid intake Loose hose connectors; Damaged hose(s)",71803,When attempting to draft the pump will not prime,/-1(*)/07(*)/10(*)/15(*)/00(*),High Mobility Decontamination System (HMDS) | Troubleshooting | Problems and Corrective Actions | When attempting to draft the pump will not prime | When attempting to draft the pump will not prime
