PageID,TextDisplayValue
60334,"Ensure the Air Control valve and Pump Control valve are in the OFF position.Connect the Rear Spray Bar (RSB) to the rear bumper of the truck or trailer.Connect the two (2) 15' Orange Banded hoses via the 1"" Male-to-Male connector.Connect the Orange Banded hose(s) to the RSB output port on the back of the Power Unit.Connect the other end of the Orange Banded hose to the RSB.Attach the magnets on the truck and trailer to secure the hoses and prevent sagging between platforms.Start the Power Unit.Turn Selector Valve 2 to the Rear Spray Bar setting.SLOWLY turn the Pump Control valve and Air Control valve to the full ON position. NOTE:Under most circumstances, the Front and Rear Spray Bars can be used simultaneously. The only scenario where this cannot be done is when a solution is being agitated. This is because Selector Valve 2 cannot be set to the ""Agitator"" and ""Rear Spray Bar"" functions simultaneously."
60384,HIGH MOBILITY DECONTAMINATION SYSTEM
60454,A ?Tank-to-Tank? operation involves using one of the tanks on the HMDS to supply a recipient tank with water.
60470,Use the PLC to Turn On the Power Unit
60224,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60468,Inspect the Fuel/Water Separator
60439,"The Remote Monitor, the White Banded Hose, and the Pump Control valve"
60448,"If the engine stalls, press the RED stop button twice. Then, wait at least one minute before attempting to restart the system."
60468,Procedure
60440,Checks on Learning
60449,Checks on Learning
60440,Calcium hypochlorite (HTH)
60468,Check the Engine Coolant Level
60455,INCORRECT
60441,The Agitator cannot be used while drafting or discharging a tank via Discharge Port #1.
60456,INCORRECT
60469,Steps 1 of 1
60386,HIGH MOBILITY DECONTAMINATION SYSTEM
60457,INCORRECT
60230,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60462,HIGH MOBILITY DECONTAMINATION SYSTEM
60463,Use a pair of needle nose pliers or a wooden stick to pull out or dislodge any debris in a stuck valve.
60470,Steps 2 of 2
60470,Introduction
60470,"Ensure Pump Control, Air Control, and Selector Valves are Off"
60470,Phase One: The Blow-Down Phase
60467,Quantity Requirements for STB and HTH
60470,Set Both Selector Valves to Off and Turn On the Power Unit
60462,Deconstruct the system
60137,Reconnect the Three Green Wiring Plug Assemblies
60449,INCORRECT
60453,"While in Draft mode, no other operations are possible."
60447,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60388,Problems and Corrective Actions
60450,Please be aware that the Pump Control valve must ALWAYS be in the ?Closed? position before changing the Selector Valve settings.
60470,Steps 1 of 2
60123,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60118,Contact Unit Maintenance
60454,What is a ?Tank-to-Tank? operation?
60463,Question: 2 of 5
60454,CORRECT
60390,HIGH MOBILITY DECONTAMINATION SYSTEM
60449,What should be done if a hissing sound is heard during restart procedures?
60348,HIGH MOBILITY DECONTAMINATION SYSTEM
60452,Checks on Learning
59955,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60469,HIGH MOBILITY DECONTAMINATION SYSTEM
60463,Gloved hands
60391,Problems and Corrective Actions
59949,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60449,"If you hear a hissing sound during restart procedures, wait for the noise to subside before continuing. The engine will not restart properly if it is under compressed air load."
59953,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60455,"When mixing slurry, what part of the Power Unit may need to be temporarily replaced?"
60336,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60348,"Tank Cleaning ProcedureUse proper PPE when cleaning tanks.Drain the tank of all fluid by opening the drain and routing liquid away with a hose.Pre-rinse the inside and the outside of the tank with water.Using the discharge hoses and guns, wash the tank with a liquid detergent (i.e. ?Dawn? dish soap) and water solution. Use the inspection/clean out ports to reach inside the tank.Flush the tank with clean water.Dispose of all wastewater appropriately, according to which chemicals were used.Repeat this procedure until the tank is thoroughly cleaned. Any residual chemicals may harden and cause a clog. Special techniques to clear clogs or to remove decontaminant residue from the tanks include: Use a ?? to ?? shaper tip nozzle to shoot water into clogs/residue.A pressure washer may be required to assist with cleaning off large amounts of decontaminant.Agitate the tank using clean water when flushing the tank. Add air to the Agitator to clear clogs.If the Main Tank Drain Valve becomes clogged, back flush the Main Tank Drain Valve using a 1.5? hose and any of the 1.5? discharge functions.With the Hopper/Blender removed, shovel out any large chunks of decontaminant and dispose of them per unit environmental procedures."
60402,HIGH MOBILITY DECONTAMINATION SYSTEM
60452,Slurry is being dispensed
60452,"The Front Spray Bar and Rear Spray Bar can be operated simultaneously, except when:"
60464,If the Steam/Fog switch is stuck
60452,CORRECT
60120,Procedure
60440,Question: 3 of 5
60217,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60455,Question: 2 of 5
60451,HIGH MOBILITY DECONTAMINATION SYSTEM
60455,CORRECT
59940,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60441,The Agitator cannot be used while using which two functions?
60453,HIGH MOBILITY DECONTAMINATION SYSTEM
60459,Checks on Learning
60466,INCORRECT
59942,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60456,When does the HMDS need to supply water from an external source?
60210,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60222,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60251,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60441,Drafting or using Discharge Port #2
60223,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60453,Agitating
60439,The three major components of the Monitor are:
60454,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60451,Hose fill and Bucket fill
60257,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60456,Question: 3 of 5
60226,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60439,CORRECT
60470,Turn the Pump Control Valve On
60440,Common decontamination solutions deployed by the HMDS include: WaterCalcium hypochlorite (HTH)Joint General Purpose Decontaminate for Hardened Military Equipment (JGPD-HME)Super Tropical Bleach (STB)
60238,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60468,Ensure that the Engine Oil Drain Valve is Closed
60268,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60455,Air Check valve
60460,The Blow-Down Phase and the Recreational Vehicle (RV) Antifreeze Phase
60444,Checks on Learning
60470,Attach the Single Blue Banded Hose to the Draft Input Post
60392,Problems and Corrective Actions
60265,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60359,HIGH MOBILITY DECONTAMINATION SYSTEM
60461,"While winterizing the system, how much antifreeze should be used during the Recreational Vehicle (RV) Antifreeze Phase?"
60468,Allow the Engine to Cool
60269,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60468,Check the Engine Oil Level
60446,Which parts of the battery should be inspected during PMCS?
60470,Ensure that the Air Control Valve is in the Off Position
60380,The air compressor's ?Temperature? gauge needle goes above 318 degrees and the unit stalls:
60292,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60456,Never
60136,Press the Red ?Stop and Reset? Button on the PLC
60456,When mixing with two tanks.
60272,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60453,No other operations are possible while in which mode?
60446,CORRECT
60461,CORRECT
60242,Question: 1 of 5
60460,Checks on Learning
60325,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60447,Checks on Learning
60453,CORRECT
60462,INCORRECT
60402,Slurry Mixing Warnings
60335,"When the Mission is completed, SLOWLY turn the Pump Control valve to the full OFF position.Set Selector Valve 2 to the OFF position.Shutdown the Power Unit."
60463,Checks on Learning
60457,The Power Unit should be reset.
60442,HIGH MOBILITY DECONTAMINATION SYSTEM
60454,Checks on Learning
60332,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60456,CORRECT
60454,Using one of the tanks as a holding tank to supply the recipient tank with water.
60337,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60273,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60443,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60294,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60392,HIGH MOBILITY DECONTAMINATION SYSTEM
60457,Question: 4 of 5
60400,Top of Manifold
60458,Adjustable fogging nozzle
60457,CORRECT
60289,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60461,Checks on Learning
60402,"WARNING!Please note that antifreeze should NEVER be used with Super Tropical Bleach. The reaction between these materials will release a significant amount of heat or flames that may damage the system.   WARNING! Always wear proper PPE when dispensing decontaminate.  CAUTION: The Agitator and the Hopper/Blender hoses will contain slurry. Rinse and clean out the tanks, hoses, and any fittings thoroughly before properly storing them. CAUTION: You can still operate the Hopper/Blender, but it may introduce more air in the slurry mixture and cause foaming after mixing. CAUTION: The Agitator and the Hopper/Blender hoses will contain slurry. Rinse and clean out these hoses and any fittings thoroughly before storing them in the tank basket. CAUTION: After the slurry is blended, it must be agitated constantly until used. It is useful to agitate with both the Agitator and the Hopper/Blender. Use the ?Agitator? function on Selector Valve #1 and ?Monitor? on Selector Valve #2. Then, route the Monitor hose (Purple Band) or a short discharge hose (Double Red Band) to the Hopper/Blender. The alternate is to use the #2 Discharge port to the Hopper/Blender with a Double Red Banded hose. Decide which method you will use in advance, as to avoid changing over hoses and connections. After blending is complete, replace the tank lid. Agitate the slurry mixture and avoid adding air with the Agitator to reduce foaming."
60464,If the limit switches are working
60136,Contact Unit Maintenance
60382,Problems and Corrective Actions
60126,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60443,Checks on Learning
60135,Actuate the Valve Again
60455,Checks on Learning
60408,Slurry Mixing Warnings (continued)
60455,Air Control valve
60281,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60239,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60457,"What should be done if slurry is in a tank, but it is either not being dispersed or is only being dispersed through one output port?"
60450,Turn the Pump Control valve to the ?Closed? position.
60409,HIGH MOBILITY DECONTAMINATION SYSTEM
60465,CORRECT
60328,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60466,HIGH MOBILITY DECONTAMINATION SYSTEM
60457,The slurry should be refilled.
60451,Draft fill and Hydrant fill
60323,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60467,Gallons of Water375187.593.75
60461,Two pints
60128,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60467,Full BatchHalf BatchQuarter Batch
60458,Question: 5 of 5
60467,Total Batch Size600300150
60394,HIGH MOBILITY DECONTAMINATION SYSTEM
60401,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60451,Rain fill and Snow fill
60462,Replace the pump
60211,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60454,HIGH MOBILITY DECONTAMINATION SYSTEM
60402,NULL
60408,HIGH MOBILITY DECONTAMINATION SYSTEM
60348,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60467,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60288,Explain the startup procedure for the HMDS.
60470,Set Selector Valve 2 to the Line 2 Setting
60460,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60263,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60278,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60459,To prevent the engine from expanding.
60470,Set Selector Valve 1 to the Draft Setting
60463,Which of the following is safe to use while trying to unclog a stuck valve?
60444,Pump Control valve
60134,Close the Top Door of the Power Unit
60359,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60455,HIGH MOBILITY DECONTAMINATION SYSTEM
60137,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60270,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60452,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60434,"Each question provides feedback regardless of a correct or incorrect answer. In addition, incorrect answers provide direct access to the appropriate instruction for review.     After reviewing the material to return to the Checks on Learning question, simply click on the Return to Checks on Learning Button provided in the top right corner of the page."
60208,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60127,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60441,HIGH MOBILITY DECONTAMINATION SYSTEM
60463,A wooden stick
60462,Checks on Learning
60260,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60237,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60458,Shaper tip nozzle
60136,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60441,CORRECT
60434,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60445,Checks on Learning
60324,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60393,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60462,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60402,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60463,CORRECT
60440,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60467,AntiFoam Oz24012060
60460,Question: 3 of 5
60133,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60467,Lbs of HTH30015075
60463,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60446,The terminals and bracket
60458,2-in-1 Flip-Tip Smoothbore nozzle
60074,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60460,The winterization process consists of two primary phases: The Blow-Down Phase and the Recreational Vehicle (RV) Antifreeze Phase.
60407,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60460,The Blow-Up Phase and the Return Velocity (RV) Antifreeze Phase
60277,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60130,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60443,Question: 2 of 5
60441,Using the Front Spray Bar or Rear Spray Bar
60445,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60135,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60444,Selector Valve #1
60456,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60463,HIGH MOBILITY DECONTAMINATION SYSTEM
60385,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60334,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60362,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60464,Question: 3 of 5
60363,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60408,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60458,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60465,HIGH MOBILITY DECONTAMINATION SYSTEM
60461,One liter
60455,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60445,JP-6
60443,INCORRECT
60383,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60346,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60073,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60243,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60445,HIGH MOBILITY DECONTAMINATION SYSTEM
60466,"If a problem persists after attempting all unit-level troubleshooting methods, what should be done?"
60465,Question: 4 of 5
60447,Wait 10 seconds for the compressor to engage.
60466,Simply continue operations
60389,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60463,INCORRECT
60464,INCORRECT
60446,Question: 5 of 5
60445,INCORRECT
60449,Question: 4 of 5
60466,Attempt more intensive repair procedures
60134,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60467,Total Batch Size528264132
60465,Refill the compressor?s oil
60465,Disconnect the battery
60450,What must ALWAYS be done before changing the Selector Valve settings?
60380,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60466,CORRECT
60447,Wait 10 minutes for the alternator to engage.
60448,Turn the Air Control valve to the ?On? position.
60466,Checks on Learning
60469,Tie Down Straps and Other Appliances Checks
60450,CORRECT
60466,Contact maintenance support
60228,HIGH MOBILITY DECONTAMINATION SYSTEM
60466,"If unit-level troubleshooting methods do not resolve an issue, always contact maintenance support."
60451,What are the two primary methods of filling the holding tanks?
60448,Press the Red stop button twice. Wait one minute before restarting the system.
60470,Winterizing
60450,Question: 5 of 5
60452,A solution is actively being agitated
60469,Compressor and Pump Checks
60451,River fill and Lake fill
60234,Contact Information
60470,Set Selector Valve 2 to the Monitor Setting
60470,Set Selector Valve 1 to the Off Setting
60237,INCORRECT
60451,CORRECT
60468,HIGH MOBILITY DECONTAMINATION SYSTEM
60458,"If dispersing slurry with a D-Bale gun, use a shaper tip nozzle."
60454,Question: 5 of 5
60470,Ensure Dust Caps on Draft Input and Output Ports are Removed
60471,Selector Valve 2  ? Operational Settings
60471,HIGH MOBILITY DECONTAMINATION SYSTEM
60459,HIGH MOBILITY DECONTAMINATION SYSTEM
60452,Fluid is being drafted from a natural source
60239,Monitor
60464,HIGH MOBILITY DECONTAMINATION SYSTEM
60213,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60471,"The Selector Valves govern individual system functions. To operate each selector knob, PUSH the selector knob IN, SELECT the operation, and RELEASE the selector knob. Prior to starting the system, ensure that the selector valves are in the OFF position and return the selector valves to the OFF position when the operation is complete.  Selector 2OFF ? Stops all pump functions to Selector 2 operations.LINE 2 ? Sends fluid from the tank to the Line 2 Discharge port for hose spraying operation.AUX 2 ? Not used.REAR SPRAY BAR ? Supplies fluid to the Rear Spray Bar.MONITOR ? Supplies fluid to the Monitor for MANUAL operations ONLY.REMOTE MONITOR ? Supplies fluid for remote controlled Monitor operations ONLY."
60457,Checks on Learning
60240,Antifreeze
60454,Loading the tanks onto the trailer or truck.
59943,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60460,The Bluster Phase and the Return Vapor (RV) Antifreeze Phase
60221,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60463,A knife
60458,Checks on Learning
59944,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60456,When mixing with only one tank.
60468,Introduction
60464,If the halo can be turned
59946,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60458,Cone nozzle
60242,What materials should be used to clean the tanks?
60459,To prevent the alternator from shrinking.
60444,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60470,HIGH MOBILITY DECONTAMINATION SYSTEM
60459,Why does the HMDS need to be winterized when stored in environments with low temperatures?
59998,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60468,Steps 1 of 1
60459,INCORRECT
60242,CORRECT
60461,One cup
60274,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60470,Place Opposite End of the Blue Banded Hose into the Bucket
60459,CORRECT
60449,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60469,Tank Checks
59945,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60461,INCORRECT
60280,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60139,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
