PageID,TextDisplayValue,UnitID,UnitName,Path,UnitPath
52006,Course title and page name Current page location in course Left click the next or previous arrow to navigate to that page (when available).,59393,Course Navigation,/-1(*)/00(*)/01(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Introduction | Tutorial | Course Navigation
52560,"Winterization Procedures The following steps will instruct you on how to properly winterize the RIB: Perform starting procedures for the desired engine to be winterized.Push the menu button (Item 1).Tap the settings icon (Item 1).Tap the winterize tab (Item 2).Tap the desired engine icon (Item 1) to be winterized.Tap the ?Winterize Engine? icon (Item 3).Follow the on-screen instructions to complete winterization.   NOTE: Leave the engine in the vertical position long enough to completely drain. Extra engine oil is used during the winterization procedure. Some excess oil may appear on the bottom of the gear case. This is normal.        8. If winterizing out of water, turn the water off and remove the garden hose from the flushing port.     9. Repeat all steps for the opposite engine.",60075,Winterization Procedure,/-1(*)/09(*)/09(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterization Procedure | Winterization Procedure
52561,NOTEThe VSM is equipped with a backlight that turns on after a button is pressed.,60076,Vessel System Monitor (VSM),/-1(*)/09(*)/10(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Vessel System Monitor (VSM) | Vessel System Monitor (VSM)
52563,"Shutdown Procedures The following steps will instruct you on how to shutdown the RIB: Place the throttle levers in the NEUTRAL position. NOTE: Conditions such as:  shallow waterexpected tidal changes that result in engine contact with the groundunderwater hazardsremoving the boat from the water All require raising the engines to the high trim or trailer position. This is not required if mooring the boat in an area where shallow water, tidal changes that result in engine contacting the bottom, or underwater hazards are not present.        2. Using the trim control, adjust the engines to the appropriate trim level.     3. Place the start/stop switches (Item 2) in the STOP position.     4. Turn the ignition key (Item 1) to the OFF position.     5. Place the port and starboard battery switches in the OFF position",60078,Shutdown Procedure,/-1(*)/09(*)/12(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Shutdown Procedure | Shutdown Procedure
52564,The boat operator,60079,Question 1 of 6,/-1(*)/09(*)/14(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 1 of 6
52564,The radio operator,60079,Question 1 of 6,/-1(*)/09(*)/14(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 1 of 6
52564,The searchlight operator,60079,Question 1 of 6,/-1(*)/09(*)/14(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 1 of 6
52564,Question: 1 of 6,60079,Question 1 of 6,/-1(*)/09(*)/14(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 1 of 6
52564,The emergency tie-down,60079,Question 1 of 6,/-1(*)/09(*)/14(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 1 of 6
52565,CORRECT,60080,Question 2 of 6,/-1(*)/09(*)/14(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 2 of 6
52565,"Before shifting into gear, be sure to let the engines run in NEUTRAL for at least 1-2 minutes.",60080,Question 2 of 6,/-1(*)/09(*)/14(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 2 of 6
52565,INCORRECT,60080,Question 2 of 6,/-1(*)/09(*)/14(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 2 of 6
52567,Pop-up and audible warning (active until acknowledged),60081,Question 3 of 6,/-1(*)/09(*)/14(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 3 of 6
52567,Pop-up warning (active until acknowledged),60081,Question 3 of 6,/-1(*)/09(*)/14(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 3 of 6
52567,Audible warning (active until acknowledged),60081,Question 3 of 6,/-1(*)/09(*)/14(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 3 of 6
52567,Question: 3 of 6,60081,Question 3 of 6,/-1(*)/09(*)/14(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 3 of 6
52567,"Pop-up or audible warning, based on settings  (active until acknowledged)",60081,Question 3 of 6,/-1(*)/09(*)/14(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 3 of 6
52567,CORRECT,60081,Question 3 of 6,/-1(*)/09(*)/14(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 3 of 6
52567,"During a system fault, the engine monitor will display a pop-up with the appropriate information. In addition, the Audible Alarm Drive Output will be set to sound an audible user alert.",60081,Question 3 of 6,/-1(*)/09(*)/14(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 3 of 6
52567,INCORRECT,60081,Question 3 of 6,/-1(*)/09(*)/14(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 3 of 6
52566,To prime the oil system,60082,Question 4 of 6,/-1(*)/09(*)/14(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 4 of 6
52566,To make oil changes easier,60082,Question 4 of 6,/-1(*)/09(*)/14(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 4 of 6
52566,For long term storage,60082,Question 4 of 6,/-1(*)/09(*)/14(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 4 of 6
52566,Question: 4 of 6,60082,Question 4 of 6,/-1(*)/09(*)/14(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 4 of 6
52566,To prepare for winter weather,60082,Question 4 of 6,/-1(*)/09(*)/14(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 4 of 6
52576,100 gallons,60094,Question: 3 of 3,/-1(*)/10(*)/07(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 3 of 3
52566,CORRECT,60082,Question 4 of 6,/-1(*)/09(*)/14(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 4 of 6
52566,The engines should be winterized to prime the oil system and for long term storage of the RIB.,60082,Question 4 of 6,/-1(*)/09(*)/14(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 4 of 6
52566,INCORRECT,60082,Question 4 of 6,/-1(*)/09(*)/14(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 4 of 6
52568,House battery and voltage levels,60083,Question 5 of 6,/-1(*)/09(*)/14(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 5 of 6
52568,Starboard engine battery and voltage levels,60083,Question 5 of 6,/-1(*)/09(*)/14(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 5 of 6
52568,Port engine battery and voltage levels,60083,Question 5 of 6,/-1(*)/09(*)/14(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 5 of 6
52568,Question: 5 of 6,60083,Question 5 of 6,/-1(*)/09(*)/14(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 5 of 6
52568,Spare battery and voltage levels,60083,Question 5 of 6,/-1(*)/09(*)/14(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 5 of 6
52568,CORRECT,60083,Question 5 of 6,/-1(*)/09(*)/14(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 5 of 6
52568,"The Vessel System Monitor (VSM) displays all three (Port, Starboard, and House) battery charge and voltage levels.",60083,Question 5 of 6,/-1(*)/09(*)/14(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 5 of 6
52568,INCORRECT,60083,Question 5 of 6,/-1(*)/09(*)/14(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 5 of 6
52569,Forward,60084,Question: 6 of 6,/-1(*)/09(*)/14(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question: 6 of 6
52569,Neutral,60084,Question: 6 of 6,/-1(*)/09(*)/14(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question: 6 of 6
52569,Reverse,60084,Question: 6 of 6,/-1(*)/09(*)/14(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question: 6 of 6
52569,Question: 6 of 6,60084,Question: 6 of 6,/-1(*)/09(*)/14(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question: 6 of 6
52569,Park,60084,Question: 6 of 6,/-1(*)/09(*)/14(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question: 6 of 6
52569,CORRECT,60084,Question: 6 of 6,/-1(*)/09(*)/14(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question: 6 of 6
52569,"Prior to shutting down the engine, be sure that the throttle is in the NEUTRAL position.",60084,Question: 6 of 6,/-1(*)/09(*)/14(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question: 6 of 6
52569,INCORRECT,60084,Question: 6 of 6,/-1(*)/09(*)/14(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question: 6 of 6
52656,Capabilities,60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,Personnel,60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,Weight Distribution,60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,Safety,60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,Equipment,60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,Caution,60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,Note,60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,"Capabilities WARNINGDo not exceed 82 gallons of fuel in the boat fuel tank when trailering with an LMTV, as the maximum tow capacity is 12,000 lbs.Do not exceed 100 gallons of fuel in the boat fuel tank when trailering with an MTV.Do not exceed a payload capacity of 3,815 lbs. while trailering with 240 gallons of fuel",60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,"Personnel WARNINGEnsure that two persons, in addition to the prime mover, are available for this operation. Two persons are required to properly guide the prime mover into position and connect the trailer.  Trailer parking chocks will also need to be in place when guiding the prime mover into position.",60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52576,120 gallons,60094,Question: 3 of 3,/-1(*)/10(*)/07(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 3 of 3
52656,"Weight Distribution WARNINGEnsure that the weight on the trailer is evenly distributed. Excessive tongue weight will cause the front end of the prime mover to sway. Insufficient tongue weight will cause the trailer to sway or fishtail.Improper trailer size and weight distribution can cause swaying and fishtailing that can result in extensive damage to the trailer, boat, and towing vehicle. Swaying and fishtailing are especially dangerous at higher speeds where they can become uncontrollable.",60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,Safety WARNINGDo not place hands between the prime mover towing pintle and the trailer lunette eye when connecting the trailer to the prime mover.,60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,Equipment WARNINGEnsure that NO pressurized cylinders are stowed on the boat or trailer while the boat is being trailered over roads.Do not trailer the boat with personnel or equipment on the boat.Failure to comply with these warnings may result in injury or death.,60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,"Caution Ensure that the trailer?s coupler is matched with the correct size ball hitch or pintle hook.Ensure any overhead obstacles, such as bridges and wires, are determined prior to taking a trailered boat onto roads.Never exceed 100 gallons of fuel in a boat fuel tank when towing a trailered boat.Ensure that all equipment on the boat is secured.Failure to comply may result in damage to equipment.",60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52656,"Note The trailered boat?s height, as measured from the ground to the all-around white navigation light above the radome mast, is 12 ft 6 in.The trailer?s weight will change depending on the equipment and fuel being carried at the time of towing.A commercial vehicle with a 7 pin connector must use a 12 Volt receptacle.",60088,Transport by Trailer,/-1(*)/10(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Transport by Trailer | Transport by Trailer
52572,"Attaching the Trailer Procedure The following steps will instruct you on how to properly attach a trailer for the RIB: Before beginning, please note that tongue weight is measured as a percentage of the total weight of the loaded trailer on its tongue. Ideal tongue weight is between 5% and 10% of the Gross Vehicle Weight Rating (GVWR). For example, if the weight of the loaded trailer is 10,000 lbs., the weight on the tongue should be more than 500 lbs., but less than 1,000 lbs. WARNING: Ensure that the trailer wheel chocks are in place prior to attaching or detaching the trailer. Failure to comply may result in injury or death. Using the leveling support jack, raise or lower the trailer so that the pintle ring is at the same height as the prime mover pintle hook.Guide the prime mover until the pintle hook is centered under the pintle ring.Using a leveling jack, lower the trailer pintle ring onto the pintle hook.Close and lock the pintle hook.Connect the safety cables in crisscross pattern (Item 1) with hooks facing up to the prime mover.Attach the trailer emergency brake chain to the prime mover. CAUTION: Failure to connect the receptacle will cause the brake actuator to engage while in reverse and may result in damage to equipment.      7. Connect the trailer?s 12/24 Volt electrical cables to the prime mover.     8. Raise the leveling support jack until the skid plate is off the ground.     9. Remove the pin from the leveling support jack, push the skid plate up, and install the pin on the post.   10. Remove the wheel chocks.",60089,Attaching the Trailer Procedure,/-1(*)/10(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Attaching the Trailer Procedure | Attaching the Trailer Procedure
52573,"Preparing for Transport Procedure The following steps will instruct you on how to properly prepare a trailered RIB for transportation: Ensure that the two bow and two stern ratchet tie downs are securing the boat to the trailer.Ensure that the engine lock levers are engaged and that the engines are trimmed to the trailering position. WARNING: Ensure that the antenna and masts are lowered prior to transporting a boat. Do not allow the antenna or masts to contact overhead power lines. Failure to comply may result in damage to equipment, injury, or death.      3. Ensure that the VHF antenna (Item1), dive mast (Item 2), and radome mast (Item 3) are lowered and secured.",60090,Preparing for Transport Procedure,/-1(*)/10(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Preparing for Transport Procedure | Preparing for Transport Procedure
52577,CORRECT,60093,Question: 2 of 3,/-1(*)/10(*)/07(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 2 of 3
52577,"When preparing for transport, the final step is to lower and store all antennae.",60093,Question: 2 of 3,/-1(*)/10(*)/07(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 2 of 3
52577,INCORRECT,60093,Question: 2 of 3,/-1(*)/10(*)/07(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 2 of 3
52576,80 gallons,60094,Question: 3 of 3,/-1(*)/10(*)/07(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 3 of 3
52574,"Detaching a Trailer Procedure The following steps will instruct you on how to properly detach a trailer: Remove the wheel chocks from the tool box and place them under the trailer?s tires.Remove the pin from the leveling support jack, lower the skid plate until the desired pin setting is reached, and reinstall the pin on the post.Using a leveling support jack, rotate the handle counter-clockwise and lower the support jack to the ground.Remove the trailer?s 12/24V electrical cables from the prime mover.Remove the trailer?s emergency brake chain from the prime mover.Remove the safety cables from the prime mover.Unlock and lift the pintle hook on the prime mover.Rotate the leveling support jack handle clockwise and raise trailer pintle ring to clear the prime mover.Guide the prime mover away from the trailer.",60091,Detaching a Trailer Procedure,/-1(*)/10(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Detaching a Trailer Procedure | Detaching a Trailer Procedure
52575,Crisscross with hooks facing up,60092,Question: 1 of 3,/-1(*)/10(*)/07(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 1 of 3
52575,Crisscross with hooks facing down,60092,Question: 1 of 3,/-1(*)/10(*)/07(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 1 of 3
52575,Straight with hooks facing up,60092,Question: 1 of 3,/-1(*)/10(*)/07(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 1 of 3
52575,Question: 1 of 3,60092,Question: 1 of 3,/-1(*)/10(*)/07(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 1 of 3
52575,Straight with hooks facing down,60092,Question: 1 of 3,/-1(*)/10(*)/07(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 1 of 3
52575,CORRECT,60092,Question: 1 of 3,/-1(*)/10(*)/07(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 1 of 3
52575,"When connecting safety chains to the trailer from the prime mover, be sure that you use a crisscross pattern with the hooks facing up.",60092,Question: 1 of 3,/-1(*)/10(*)/07(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 1 of 3
52575,INCORRECT,60092,Question: 1 of 3,/-1(*)/10(*)/07(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 1 of 3
52577,Ensure all antennae are lowered and stored,60093,Question: 2 of 3,/-1(*)/10(*)/07(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 2 of 3
52577,Ensure bow and stern ratchets are secure,60093,Question: 2 of 3,/-1(*)/10(*)/07(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 2 of 3
52577,Ensure engine lock levers are engaged,60093,Question: 2 of 3,/-1(*)/10(*)/07(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 2 of 3
52577,Question: 2 of 3,60093,Question: 2 of 3,/-1(*)/10(*)/07(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 2 of 3
52577,Ensure engines are trimmed to trailering position,60093,Question: 2 of 3,/-1(*)/10(*)/07(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 2 of 3
52576,Question: 3 of 3,60094,Question: 3 of 3,/-1(*)/10(*)/07(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 3 of 3
52576,140 gallons,60094,Question: 3 of 3,/-1(*)/10(*)/07(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 3 of 3
52576,CORRECT,60094,Question: 3 of 3,/-1(*)/10(*)/07(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 3 of 3
52576,The maximum amount of fuel the RIB should have in its fuel tank when trailering is 100 gallons.,60094,Question: 3 of 3,/-1(*)/10(*)/07(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 3 of 3
52576,INCORRECT,60094,Question: 3 of 3,/-1(*)/10(*)/07(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Trailering | Checks On Learning | Question: 3 of 3
52584,Less than 5?,60101,Question: 1 of 5,/-1(*)/11(*)/06(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 1 of 5
52584,Less than 10?,60101,Question: 1 of 5,/-1(*)/11(*)/06(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 1 of 5
52584,Less than 15?,60101,Question: 1 of 5,/-1(*)/11(*)/06(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 1 of 5
52584,Question: 1 of 5,60101,Question: 1 of 5,/-1(*)/11(*)/06(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 1 of 5
52584,Less than 20?,60101,Question: 1 of 5,/-1(*)/11(*)/06(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 1 of 5
52584,CORRECT,60101,Question: 1 of 5,/-1(*)/11(*)/06(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 1 of 5
52584,Never attempt launching on boat ramps with a pitch of 15? or greater due to the probability of grounding the trailer at the transition.,60101,Question: 1 of 5,/-1(*)/11(*)/06(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 1 of 5
52584,INCORRECT,60101,Question: 1 of 5,/-1(*)/11(*)/06(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 1 of 5
52586,Trim full UP,60102,Question: 2 of 5,/-1(*)/11(*)/06(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 2 of 5
52586,Trim full DOWN,60102,Question: 2 of 5,/-1(*)/11(*)/06(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 2 of 5
52586,Trim full TRAILER,60102,Question: 2 of 5,/-1(*)/11(*)/06(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 2 of 5
52586,Question: 2 of 5,60102,Question: 2 of 5,/-1(*)/11(*)/06(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 2 of 5
52586,Trim full EVEN,60102,Question: 2 of 5,/-1(*)/11(*)/06(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 2 of 5
52581,"Preparing to Launch Procedure The following steps will instruct you on how to properly prepare for launching the RIB: CAUTION: DO NOT attempt launching on boat ramps with a pitch of 15? or greater due to the probability of grounding the trailer at the transition. Failure to comply may result in damage to the trailer. At the staging area, remove the two bow ratchet tie downs (Item 1) and two stern ratchet tie downs (Item 2) from the boat and trailer. Stow the tie downs in the trailer tool box.Inspect the bilge plug and transom plug to ensure that they are in place. If loose, use a wrench to tighten them.Trim the engines to the full UP position.Disconnect the electrical cable from the prime mover.Disengage the engine lock levers (Item 1). NOTE: The lock lever shown is for the starboard engine. Disengagement is identical for the port engine. WARNING: When parked on a ramp during launching, ensure that the primary mover?s emergency brake is engaged. Failure to comply may result in injury or death. CAUTION: Ensure that the slope of the ramp is not a greater incline than the tow vehicle can overcome with a boat loaded. Ensure that the water depth is deep enough to float the boat. Failure to comply may result in damage to equipment.      6. Move the trailered boat into position on the ramp until approximately 18-24 in. of the forward end of the bunk            is exposed above the water.       7. Ensure that the boat operator and assistant are on board.     8. Attach the mooring lines to the fore and aft cleats. CAUTION: Ensure that there is adequate clearance between the engine and the ramp prior to trimming the engines. Failure to comply may result in damage to equipment.       9. Trim the engines down until the lower gear case is completely submerged.   10. Perform starting procedures.   11. Have an assistant disengage the winch lock lever and rotate the winch handle counter clockwise to loosen line. WARNING: Hold the winch handle firmly when the ratchet is unlocked to prevent spinning. Failure to comply may result in injury.   CAUTION: Do not disconnect the winch cable from the boat until the boat floats free from the trailer. Failure to comply may result in damage to equipment.    12. Have an assistant disconnect the snatch block from the boat bow eye.   CAUTION: Ensure that the launch ramp has adequate water depth to float the boat and trim the engines down. Failure to comply may result in damage to equipment.      13. The trailer may need to be backed further into the water to sufficiently float the boat free from the trailer.   14. As the boat is launched, observe how far the trailer is in the water to assist with recovery.   15. Place the throttle levers in REVERSE and slowly maneuver the boat off of the trailer while adjusting the trim as               necessary.    16. With assistance, maneuver the boat to the nearest docking point and tie it off.",60098,Preparing to Launch Procedure,/-1(*)/11(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Preparing to Launch Procedure | Preparing to Launch Procedure
52586,CORRECT,60102,Question: 2 of 5,/-1(*)/11(*)/06(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 2 of 5
52586,The engines should be in the trim full up position before launching.,60102,Question: 2 of 5,/-1(*)/11(*)/06(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 2 of 5
52586,INCORRECT,60102,Question: 2 of 5,/-1(*)/11(*)/06(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 2 of 5
52585,Once the RIB floats free from the trailer,60103,Question: 3 of 5,/-1(*)/11(*)/06(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 3 of 5
52585,Once operator and assistant are on board,60103,Question: 3 of 5,/-1(*)/11(*)/06(*)/02(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Preparing for Operations | Checks On Learning | Question: 3 of 5
